patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1239025a|33052016304323|All about dogs|08-31-2022|i2414193a|0.00|53|||0|b1977915a|15128561
p1239073a|33052016664619|Quest for the unicorn horn|09-06-2022|i2441947a|0.00|53|||0|b2006080a|15141645
p1239596a|33052015508353|Pokémon. Sun & moon|09-10-2022|i2339871a|0.00|53|||0|b1850438a|15161961
p1239596a|33052098587639|Moonlight on the magic flute|09-10-2022|i1833648a|0.00|53|||0|b1446720a|15161959
p1239637a|33052011342336|Dolittle|08-31-2022|i2369684a|0.00|50|||0|b1931455a|15176967
p1239637a|33052011343524|Onward|08-31-2022|i2371742a|0.00|50|||0|b1932879a|15176966
p1239637a|33052011344282|Trolls world tour|08-31-2022|i2376691a|0.00|50|||0|b1935511a|15176964
p1239637a|33052011366699|Ron's gone wrong [DVD]|08-31-2022|i2432333a|0.00|50|||0|b1999663a|15176965
p1240192a|33052015883335|Leave me alone|09-06-2022|i2239389a|0.00|53|||0|b1759643a|15147810
p1240525a|33052012140010|Ignite me|09-08-2022|i2098193a|0.00|53|||0|b1597440a|15155522
p1240525a|33052012540383|Flight behavior : a novel|09-08-2022|i2028920a|0.00|4||2|0|b1534941a|15155506
p1240525a|33052014633962|Mrs. Harris goes to Paris ; & Mrs. Harris goes to New York|09-08-2022|i2455437a|0.00|4|22|22|0|b2018423a|15155505
p1240555a|33052012848174|Native American spirit beings|08-20-2022|i2310724a|61.93|53|||0|b1620864a|15093159
p1241297a|33052014166849|A dragonfly's life|09-07-2022|i2206978a|0.00|53|||1|b1747452a|15136276
p1241297a|33052014372082|Let's go to the potty!: a potty training book for toddlers|09-07-2022|i2420731a|0.00|53||1|1|b1988414a|15136288
p1241297a|33052015318746|Fun in the city : the sound of soft C|09-07-2022|i2269919a|0.00|53|||1|b1805402a|15136278
p1241297a|33052015528062|I matter|09-07-2022|i2346125a|0.00|53|||2|b1901943a|14988470
p1241297a|33052015536693|Potty all-star : get out of diapers and into the game!|09-07-2022|i2349318a|0.00|53|||2|b1902176a|14999387
p1241297a|33052016834451|The witch had an itch : short vowel sounds with consonant digraphs|09-06-2022|i2450835a|0.00|53|||0|b2016782a|15148634
p1241297a|33052098818679|From caterpillar to butterfly|09-07-2022|i1717185a|0.00|53|||1|b1073623a|15136277
p1241327a|33052012584647|The evolution of Mara Dyer|09-06-2022|i2057670a|0.00|53|||1|b1553519a|15047663
p1241478a|33052016322739|The cursed carnival and other calamities : new stories about mythic heroes|09-09-2022|i2426343a|0.00|53|||0|b1988346a|15159003
p1241482a|33052011223320|Spectre [DVD]|09-13-2022|i2197411a|0.00|3|||3|b1710887a|15159684
p1242008a|33052016163406|The case aganist reality : why evolution hid the truth from our eyes|09-03-2022|i2358928a|0.00|4||1|1|b1918747a|15108449
p1242690a|33052011308253|Star trek Discovery. Season one [DVD].|09-12-2022|i2318577a|0.00|11|||0|b1857438a|15170093
p1242690a|33052011372275|The Indian doctor. Season three [DVD]|09-12-2022|i2444051a|0.00|11|||0|b1994705a|15170100
p1242690a|33052013777075|Adultery : a novel|09-12-2022|i2118894a|0.00|4|||0|b1618465a|15170098
p1242690a|33052015430202|Walking the Nile|09-12-2022|i2304630a|0.00|4|||0|b1838026a|15170095
p1242690a|33052016423305|Sex cult nun : breaking away from the Children of God, a wild, radical religious cult|09-12-2022|i2436271a|0.00|4|||1|b1994367a|15093480
p1242690a|33052016552657|The hospital : life, death, and dollars in a small American town|09-12-2022|i2402968a|0.00|4|||0|b1968267a|15170102
p1242690a|33052016622500|How to file for chapter 7 bankruptcy.|09-12-2022|i2353066a|0.00|4|||1|b1835967a|15093483
p1242690a|33052016775662|The emergency : a year of healing and heartbreak in a Chicago ER|09-12-2022|i2440161a|0.00|4|||0|b2004159a|15170101
p1242690a|33052098430335|The witch of Portobello : a novel|09-12-2022|i1747903a|0.00|4|||0|b1387048a|15170099
p1242690a|33052098684436|Brida : a novel|09-12-2022|i1753688a|0.00|4|||0|b1420355a|15170097
p1242690a|33052099082358|Roots : the saga of an American family : the 30th anniversary edition|09-12-2022|i1765607a|0.00|4|||0|b1394439a|15170096
p1242690a|33052099664593|Dark star safari : overland from Cairo to Cape Town|09-12-2022|i1798982a|0.00|4|||0|b1283826a|15170094
p1242809a|33052011353051|Critical thinking [DVD]|09-11-2022|i2397297a|0.00|18|||0|b1965537a|15211239
p1242809a|33052011361922|Together together [DVD].|09-11-2022|i2419984a|0.00|18|||0|b1990017a|15211240
p1242809a|33052015697370|Hieronymus Bosch : touched by the Devil|09-13-2022|i2293875a|0.00|3|||3|b1830429a|15154990
p1243217a|33052010967315|The best 30-minute vegetarian recipes|09-08-2022|i1949976a|0.00|4|||1|b1493401a|15076005
p1243217a|33052014627097|At the edge of the woods|09-08-2022|i2444893a|0.00|4|||1|b2010974a|15076003
p1243217a|33052015029707|Ageless vegan : the secret to living a long and healthy plant-based life|09-08-2022|i2297940a|0.00|4|||1|b1828360a|15076001
p1243217a|33052098675525|Veganomicon : the ultimate vegan cookbook|09-08-2022|i1809435a|0.00|4|||1|b1404634a|15076004
p1243217a|33052099378731|Painting vibrant watercolors : discover the magic of light, color and contrast|09-08-2022|i1837065a|0.00|4|1||1|b1450410a|15076002
p1243613a|33052016835904|Just Jaime|09-01-2022|i2447669a|0.00|53|||0|b1888281a|15131623
p1243894a|R02522391289denv|Portofino : a novel / Frank Schaeffer.|09-06-2022|i241377a|0.00|22|||0|b241377a|15147551
p1243960a|33052014632154|The poet's house : a novel / Jean Thompson.|09-04-2022|i2454107a|0.00|4||1|0|b2017745a|15139434
p1243960a|33052016584841|How to stop losing your sh*t with your kids : a practical guide to becoming a calmer, happier parent|08-29-2022|i2344026a|0.00|4||1|4|b1898938a|14844047
p1243960a|33052096386620|Dogs : how to choose and care for a dog|09-04-2022|i1550098a|0.00|53||1|0|b1325231a|15139432
p1243960a|33052098624424|Merry-go-round : a book about nouns|08-25-2022|i1842705a|0.00|53||3|3|b1384233a|14891912
p1244076a|33052012132769|The perfect resume : resumes that work in the new ecomony!|09-06-2022|i2096552a|0.00|4|||0|b1612531a|15146814
p1244076a|33052015950704|HBR guide to changing your career.|09-06-2022|i2311382a|0.00|4|||0|b1849073a|15147790
p1244076a|33052016070189|The science of supercars : the technology that powers the greatest cars in the world|09-06-2022|i2339613a|0.00|4|||0|b1896287a|15147793
p1244076a|33052098051867|Second-act careers : 50+ ways to profit from your passions during semi-retirement|09-06-2022|i2073903a|0.00|4|||0|b1543176a|15147791
p1244076a|33052098055637|Build your dreams : how to make a living doing what you love|09-06-2022|i2099722a|0.00|4|||0|b1612583a|15147792
p1244252a|33052014464178|All we have left|09-11-2022|i2215843a|0.00|53|||1|b1749040a|15121855
p1244252a|33052015383187|Restart|09-13-2022|i2277679a|0.00|53||3|0|b1791944a|15173303
p1244252a|33052015613906|Forever Glimmer Creek|09-11-2022|i2374601a|0.00|53|||1|b1927029a|15121856
p1244252a|33052016288823|When the world was ours|09-11-2022|i2412310a|0.00|53|||1|b1977313a|15121857
p1244285a|33052015512264|The twelfth Garfield fat cat 3-pack|09-12-2022|i2341016a|0.00|53|||5|b1613786a|14771083
p1244576a|33052015479811|The silent patient|09-13-2022|i2327102a|0.00|4||7|0|b1855264a|15171384
p1244587a|33052015409032|The spy and the traitor : the greatest espionage story of the Cold War|09-12-2022|i2309027a|0.00|4||2|0|b1836672a|15168685
p1244847a|33052014240024|Amando|08-26-2022|i2179482a|0.00|4|||0|b1698677a|15113066
p1244847a|33052015487343|Alice in Wonderland.|08-26-2022|i2332843a|0.00|53||1|0|b1888435a|15113068
p1244847a|33052015491816|Arregla tu desmadre : haz lo que debes para conseguir lo que quieres|08-26-2022|i2334912a|0.00|4|||0|b1893464a|15113065
p1244847a|33052015569082|Snowman surprise|08-26-2022|i2360676a|0.00|53|||0|b1919702a|15113069
p1244847a|33052015702634|#NiUnaMas : el femincidio en Mexico: tema urgente en la Agenda Nacional|08-26-2022|i2304141a|0.00|4|||0|b1843381a|15113067
p1244847a|33052015862644|Súper atracción : cómo hacer realidad la vida que ni en sueños habrías imaginado|08-26-2022|i2412482a|0.00|4|||0|b1987306a|15113064
p1245398a|33052013570132|Bittersweet dreams|09-09-2022|i2174221a|0.00|4|||1|b1688684a|15082797
p1245398a|33052014985446|The rules of magic|09-09-2022|i2267496a|0.00|4||3|1|b1789847a|15082796
p1245398a|33052016427066|The desert prince|09-09-2022|i2437542a|0.00|4|||1|b2003938a|15082798
p1245398a|33052016472062|Wayward|09-09-2022|i2416466a|0.00|4|||1|b1983513a|15082795
p1245398a|33052094652148|Electric light|09-09-2022|i1394791a|0.00|4|||1|b1239011a|15082792
p1245398a|33052097281622|The loved one : an Anglo-American tragedy|09-09-2022|i1635552a|0.00|4|||1|b1189116a|15082793
p1245508a|33052010607085|The Rembrandt affair|08-31-2022|i1905441a|0.00|25||1|0|b1466537a|14553195
p1245508a|33052010982470|One summer|08-31-2022|i1955835a|0.00|25|||0|b1494681a|14553203
p1245508a|33052014348512|The secret servant|08-31-2022|i2376389a|0.00|25|||0|b1434511a|14553302
p1245508a|33052014508156|The English assassin|08-31-2022|i2225526a|0.00|25||2|0|b1297901a|14553312
p1245508a|33052014508248|Moscow rules|08-31-2022|i2225522a|0.00|25||1|0|b1763043a|14553307
p1245508a|33052015056635|Wish you well|08-31-2022|i2235700a|0.00|25|||0|b1777833a|14553262
p1245508a|33052015502372|The hit|08-31-2022|i2338322a|0.00|25|||0|b1543396a|14562085
p1245508a|33052015939806|The innocent|08-31-2022|i2306537a|0.00|25||1|0|b1511079a|14557049
p1245508a|33052016108302|A death in Vienna|08-31-2022|i2378778a|0.00|25|||0|b1387654a|14553308
p1245508a|33052016518328|Transfer of power|08-31-2022|i2397182a|0.00|25|4|4|0|b1963642a|14553285
p1245508a|33052016881726|The mark of the assassin|08-31-2022|i2339542a|0.00|25|||0|b1364113a|14553305
p1245614a|33052010432260|Apple turnover murder|09-09-2022|i1881235a|0.00|4|||0|b1464032a|15159344
p1245614a|33052014624573|Butterfly sisters|09-09-2022|i2440994a|0.00|4|||0|b2007677a|15159343
p1245614a|33052016196265|Party of two|09-09-2022|i2373218a|0.00|4|||0|b1927237a|15159341
p1245614a|33052016777619|Four aunties and a wedding|09-09-2022|i2441057a|0.00|4|||0|b2002008a|15159342
p1245922a|33052016582456|Potential in the palm of your hand : reveal your hidden talents through palmistry|09-11-2022|i2343258a|0.00|4|||1|b1898641a|15093749
p1246090a|33052012260768|The Rogue Crew|09-10-2022|i1947101a|0.00|53||1|2|b1491647a|15047714
p1246090a|33052014393765|Mind magic|09-10-2022|i2192860a|0.00|4|||1|b1713551a|15094774
p1246090a|33052014505731|All summer long|09-10-2022|i2224570a|0.00|4|||1|b1532182a|15094771
p1246090a|33052014791786|Taggerung|09-10-2022|i2213597a|0.00|53||1|2|b1247008a|15047716
p1246090a|33052015178850|Explorers on the moon|09-10-2022|i2254772a|0.00|53|||2|b1296501a|15047719
p1246090a|33052015213285|The storm keeper's island|09-10-2022|i2320770a|0.00|53|||2|b1857223a|15047715
p1246090a|33052015536933|Garfield fat cat 3-pack. Volume 4|09-10-2022|i2349279a|0.00|53|||2|b1894189a|15047718
p1246134a|33052013038148|Poor Puppy and Bad Kitty|09-09-2022|i2096564a|0.00|53|||0|b1613145a|15159399
p1246134a|33052014057774|Secrets of the rain forest|09-09-2022|i2150935a|0.00|53|||0|b1678334a|15159403
p1246134a|33052014229860|The skunk|09-09-2022|i2176575a|0.00|53|||0|b1668793a|15159402
p1246134a|33052014779351|There's a giraffe in my soup|09-09-2022|i2210120a|0.00|53|||0|b1748371a|15159400
p1246134a|33052015251285|Little blue house beside the sea|09-09-2022|i2386119a|0.00|53|||0|b1942897a|15159404
p1246134a|33052015838511|The very impatient caterpillar|09-09-2022|i2324647a|0.00|53||2|0|b1860219a|15159401
p1246134a|33052016130199|Not an alphabet book : the case of the missing cake|09-09-2022|i2383199a|0.00|53|||0|b1939018a|15159394
p1246134a|33052016556914|Raj and the best vacation ever!|09-09-2022|i2403857a|0.00|53|||0|b1968765a|15159396
p1246134a|33052016672075|A story for Small Bear|09-09-2022|i2446103a|0.00|53|||0|b1946243a|15159395
p1246134a|33052016805634|The koala who could|09-09-2022|i2446824a|0.00|53|||0|b1819861a|15159398
p1246134a|33052097630307|Bedtime for little bears!|09-09-2022|i2315816a|0.00|53|||0|b1402184a|15159397
p1246658a|33052016788574|Again, Rachel|09-04-2022|i2443410a|26.00|4||1|0|b2004528a|15139419
p1246903a|33052011368034|The eyes of Tammy Faye [DVD]|09-07-2022|i2434363a|0.00|3|||0|b2002045a|15197909
p1246903a|33052011373604|Cyrano [DVD]|09-04-2022|i2447132a|0.00|3||1|1|b2014663a|15174079
p1246903a|33052011376474|Everything everywhere all at once [DVD] / A24 and IAC Films present ; a Gozie Agbo production ; a Year of the Rat production ; in association with Ley Line Entertainment ; produced by Joe Russo, Anthony Russo, Mike Larocca, Daniel Kwan, Daniel Scheinert and Jonathan Wang ; written and directed by Daniel  Kwan & Daniel Scheinert.|09-07-2022|i2454226a|0.00|3||54|0|b2021245a|15197910
p1247143a|33052012465078|Strykers|08-20-2022|i2080885a|141.02|4|||0|b1553443a|15093095
p1247143a|33052015257274|Tunnel of bones|08-20-2022|i2347899a|141.02|53|||0|b1903066a|15093097
p1247143a|33052015576194|The Mystwick School of Musicraft|08-20-2022|i2362318a|141.02|53|||0|b1920584a|15093094
p1247143a|33052016394779|The dark hours [large print]|08-20-2022|i2429913a|141.02|4|||0|b1990846a|15093093
p1247143a|33052016426969|Temple of no god|08-20-2022|i2437521a|141.02|4|||0|b2003955a|15093096
p1247171a|33052014450722|Master of the grill : foolproof recipes, top-rated gadgets, gear, and ingredients plus clever test kitchen tips and fascinating food science|08-23-2022|i2211471a|83.12|4|||1|b1748939a|15034708
p1247171a|33052014685079|Ultimate book of BBQ|08-23-2022|i2193817a|83.12|4|||1|b1713377a|15034639
p1247171a|33052015435599|101 Asian dishes you need to cook before you die : discover a new world of flavors in authentic recipes|08-23-2022|i2318381a|83.12|4||2|1|b1855151a|15034637
p1247286a|33052014163606|I'm a hungry dinosaur|08-29-2022|i2197366a|0.00|53|||0|b1731161a|15120689
p1247286a|33052015237177|The secret lives of unicorns|08-29-2022|i2329178a|0.00|53|||0|b1886798a|15120688
p1247286a|33052015916002|Mole's hill : a woodland tale|08-29-2022|i2297427a|0.00|53|||0|b1045530a|15120690
p1247286a|33052016857601|Dinosaurs and the prehistoric world|08-29-2022|i2449633a|0.00|53|||0|b2013808a|15120691
p1247662a|33052015435664|The miracle club : how thoughts become reality|09-07-2022|i2318387a|0.00|25|||0|b1855178a|15056987
p1247898a|33052012530673|Be good : how to navigate the ethics of everything|09-01-2022|i2023715a|0.00|4|||3|b1536122a|14949377
p1247898a|33052016537344|Lonely Planet Scotland's Highlands & islands|09-01-2022|i2400672a|0.00|4|||3|b1883194a|14949380
p1248389a|33052016933485|The survivors : a novel|09-04-2022|i2425220a|0.00|4|||0|b1987073a|15140309
p1248401a|33052015050471|Born a crime : stories from a South African childhood|08-15-2022|i2233282a|25.40|4|||0|b1762095a|15075689
p1248412a|33052012707222|The lunch box|09-12-2022|i1988643a|0.00|4||1|0|b1518993a|15168426
p1248412a|33052016398812|Fresh bento : affordable, healthy box lunches your kids will adore|09-12-2022|i2430135a|0.00|4||2|0|b1996221a|15168427
p1248973a|33052012431534|The secret lives of backyard bugs : discover amazing butterflies, moths, spiders, dragonflies, and other insects!|08-16-2022|i1980326a|66.17|53|||0|b1510226a|15079812
p1248973a|33052016669535|My book of fossils : a fact-filled guide to prehistoric life|08-16-2022|i2444640a|66.17|53|||0|b2009265a|15079813
p1248973a|33052016731434|Book of night|09-13-2022|i2451814a|66.17|4||1|0|b2005797a|15173697
p1248973a|33052016856694|National Geographic kids almanac 2023.|08-16-2022|i2449359a|66.17|53|||0|b2011389a|15079809
p1249090a|33052015330766|Reading picture books with children : how to shake up storytime and get kids talking about what they see|09-13-2022|i2271183a|0.00|45|||3|b1805891a|14686768
p1249356a|33052013181161|The golden door|09-03-2022|i2029425a|0.00|53|||0|b1538780a|15136821
p1249356a|33052014120861|Tales from a not-so-popular party girl|09-03-2022|i2162092a|0.00|53||2|0|b1472352a|15137938
p1249356a|33052016418347|Magic in the weave|09-03-2022|i2434708a|0.00|4|||0|b1995726a|15136822
p1249379a|33052016315220|Queen Red Riding Hood's guide to royalty|08-29-2022|i2422003a|0.00|25|||0|b1984534a|15010681
p1249437a|33052012814200|Persepolis|09-13-2022|i2216471a|0.00|53|||0|b1418401a|15173846
p1249880a|33052016334452|Yummy : a history of desserts|08-27-2022|i2432166a|0.00|53|||0|b1995809a|15114424
p1250079a|33052016769905|Switchboard soldiers : a novel|09-11-2022|i2458123a|0.00|4||6|0|b2009523a|15165718
p1250453a|33052016928105|A line to kill : a novel|09-13-2022|i2425522a|0.00|4|||1|b1983126a|15106493
p1250610a|33052013052081|Dino pets|09-08-2022|i2090542a|0.00|53|||0|b1394848a|15155551
p1250610a|33052013993672|Lion vs Rabbit|09-08-2022|i2061771a|0.00|53|||0|b1552733a|15155552
p1250610a|33052014716858|Swim, duck, swim!|09-08-2022|i2201801a|0.00|53|||0|b1621567a|15155553
p1250610a|33052015780085|One true king|09-08-2022|i2383074a|0.00|53|||0|b1938685a|15155997
p1250610a|33052016200042|Allegedly : a novel|09-13-2022|i2362187a|0.00|53|||0|b1778037a|15171791
p1250610a|33052016270995|Camping day|09-08-2022|i2408589a|0.00|53|||0|b1976528a|15155555
p1250610a|33052016640320|A crystal of time|09-08-2022|i2345349a|0.00|53||1|0|b1888254a|15155554
p1250610a|33052016671739|Grumpy monkey up all night|09-08-2022|i2446065a|0.00|53|||0|b1942796a|15155550
p1250750a|33052013748670|Walruses|08-22-2022|i2099405a|279.84|53|||0|b1617372a|15097634
p1250750a|33052014200069|Took : a ghost story|08-31-2022|i2172219a|279.84|53||1|0|b1695068a|15130388
p1250750a|33052014589412|Library of souls : the third novel of Miss Peregrine's peculiar children|08-22-2022|i2325821a|279.84|53|||0|b1676759a|15097639
p1250750a|33052014679759|Yaks yak : animal word pairs|08-22-2022|i2192425a|279.84|53|||0|b1710828a|15097632
p1250750a|33052014702031|Sophie Quire and the last Storyguard|08-15-2022|i2197864a|279.84|53|||1|b1713471a|15001932
p1250750a|33052015155759|About marine mammals : a guide for children|08-22-2022|i2245084a|279.84|53|||0|b1785808a|15097635
p1250750a|33052015416508|A Map of days : the fourth novel of Miss Peregrine's peculiar children|08-31-2022|i2310220a|279.84|53|||0|b1847034a|15130386
p1250750a|33052015658794|Arlo Finch in the valley of fire|08-15-2022|i2288781a|279.84|53|||2|b1819796a|14908716
p1250750a|33052015892856|Bottlenose dolphins|08-22-2022|i2287539a|279.84|53|||0|b1787798a|15097633
p1250750a|33052015917539|Heartbeat|08-22-2022|i2298193a|279.84|53|||0|b1830764a|15097638
p1250750a|33052015954813|Little Whale|08-22-2022|i2310551a|279.84|53|||0|b1847350a|15097636
p1250750a|33052016124739|Hollow City : the graphic novel|08-22-2022|i2382541a|279.84|53|||0|b1698655a|15097640
p1250750a|33052016161509|The conference of the birds : the fifth novel of Miss Peregrine's peculiar children|08-31-2022|i2358242a|279.84|53|||0|b1909122a|15130389
p1250750a|33052016483622|The 4-hour body : an uncommon guide to rapid fat-loss, incredible sex, and becoming superhuman|08-15-2022|i2418751a|279.84|4||2|1|b1483759a|15032966
p1250750a|33052016537245|The desolations of Devil's Acre : the sixth novel of Miss Peregrine's peculiar children|08-31-2022|i2400843a|279.84|53|||0|b1963771a|15130387
p1250750a|33052016562672|Hollow city : the second book of Miss Peregrine's peculiar children|08-22-2022|i2404457a|279.84|53|||0|b1597437a|15097641
p1250783a|33052015810577|We belong|09-11-2022|i2404374a|0.00|6|||0|b1971214a|15164101
p1251430a|33052011345719|Project blue book. Season 2 [DVD]|09-13-2022|i2378643a|0.00|11|||1|b1936418a|15096322
p1251430a|33052012717692|The science of sin : the psychology of the seven deadlies (and why they are so good for you)|09-13-2022|i1991781a|0.00|4|||1|b1521006a|15096325
p1251430a|33052092600883|Psychoanalytic theory : an introduction|09-13-2022|i1144519a|0.00|4|||1|b1085887a|15096323
p1251430a|33052097949673|Psychology of conspiracy theories|09-13-2022|i2312260a|0.00|4|||1|b1849790a|15096320
p1251430a|33052098060561|Cracking the AP. Psychology exam|09-13-2022|i2118589a|0.00|4|||1|b1631161a|15096326
p1251430a|33052098128038|Opening Skinner's box : great psychological experiments of the twentieth century|09-13-2022|i1927564a|0.00|4|||1|b1486686a|15096324
p1252583a|33052016934657|Peril|09-13-2022|i2425783a|0.00|4||1|6|b1987194a|14780938
p1252583a|33052097979274|Ganong's review of medical physiology|09-13-2022|i2443575a|0.00|4|||6|b2011334a|14780936
p1252687a|33052016252290|Unplugged|09-11-2022|i2404729a|0.00|53||2|0|b1955792a|15163889
p1252687a|33052016745640|The shore : a novel|09-12-2022|i2455754a|0.00|4||2|1|b2007712a|15104661
p1252784a|33052011217900|The Peanuts movie [DVD]|09-09-2022|i2192096a|0.00|50|||6|b1713644a|15061815
p1252784a|33052011316447|The incredible story of the giant pear [DVD]|09-09-2022|i2326768a|0.00|50|||6|b1885663a|15061825
p1252784a|33052011351253|Upside down magic [DVD]|09-09-2022|i2393401a|0.00|50|||6|b1955543a|15061823
p1252784a|33052013156320|Experiments with magnets|09-02-2022|i2034055a|0.00|53|||6|b1541726a|14723814
p1252784a|33052014137535|Experiments with magnets|09-02-2022|i2163270a|0.00|53|||6|b1682543a|14723812
p1252784a|33052016270086|Let's investigate magnets|09-02-2022|i2408452a|0.00|53|||6|b1976721a|14723813
p1252878a|33052013338746|Baby play for every day : 365 activities for the first year|08-22-2022|i2134811a|88.27|53|||0|b1665580a|15098328
p1252878a|33052015333521|Healthy sleep-habits, happy child : a step-by-step program for a good night's sleep|08-22-2022|i2272269a|88.27|53|||0|b1805251a|15098327
p1252878a|33052015531348|The spy who loved ice cream|08-22-2022|i2346608a|88.27|53|||0|b1899388a|15098331
p1252878a|33052015540208|Homerooms & hall passes|08-22-2022|i2350155a|88.27|53|||0|b1902364a|15098335
p1252917a|33052016904007|She explores|09-07-2022|i2334409a|0.00|4||1|0|b1886629a|15153065
p1253417a|33052014287900|All the answers|08-29-2022|i2188745a|0.00|53||1|0|b1710821a|15119101
p1253978a|33052012905933|The bite-sized bard presents Shakespeare's seasons|08-23-2022|i1993273a|139.03|53||1|0|b1521380a|15102397
p1253978a|33052013097078|Clydesdales|08-23-2022|i2104336a|139.03|53|||0|b1619521a|15102399
p1253978a|33052014631974|War horse|08-23-2022|i2451390a|139.03|53|||0|b2015201a|15102398
p1253978a|33052014754982|Guinea pigs : keeping and caring for your pet|08-23-2022|i2205500a|139.03|53|||0|b1744118a|15102394
p1253978a|33052016339717|Wonderland|08-23-2022|i2434670a|139.03|53|||0|b1837198a|15102396
p1253978a|33052016938831|Beautifully me|08-23-2022|i2424019a|139.03|53|||0|b1987828a|15102395
p1254318a|33052015235882|Rowley Jefferson's journal|09-10-2022|i2329270a|0.00|53|||0|b1886671a|15161336
p1254318a|33052015355847|The getaway|09-10-2022|i2277864a|0.00|53|||0|b1789546a|15161335
p1254318a|33052015493994|Dinosaur vs. bedtime|09-10-2022|i2335869a|0.00|53|||0|b1426336a|15161328
p1254318a|33052015505599|The meltdown [large print]|09-10-2022|i2339914a|0.00|53|||0|b1896343a|15161332
p1254318a|33052015521026|Ball & balloon|09-10-2022|i2343485a|0.00|53|||0|b1896960a|15161329
p1254318a|33052015540646|Mini Rabbit is not lost|09-10-2022|i2349989a|0.00|53|||0|b1902383a|15161326
p1254318a|33052015631064|Dog days|09-10-2022|i2279106a|0.00|53|||0|b1454133a|15161333
p1254318a|33052015773171|Rowley Jefferson's awesome friendly adventure|09-10-2022|i2380819a|0.00|53|||0|b1936909a|15161334
p1254318a|33052015860796|Wrecking ball [large print]|09-10-2022|i2399305a|0.00|53|||0|b1967243a|15161330
p1254318a|33052016636179|The ugly truth|09-10-2022|i2435412a|0.00|53|||0|b1476449a|15161331
p1254318a|33052016801781|Little Pea|09-10-2022|i2446503a|0.00|53|||0|b1338557a|15161327
p1254573a|33052015447339|The hunger games|09-09-2022|i2321941a|0.00|53||4|0|b1421484a|15158997
p1254616a|33052011353325|Paw patrol. Rubble on the double [DVD]|09-12-2022|i2397276a|0.00|50|||1|b1965542a|15182961
p1254837a|33052012241479|I smell, sing and read : sing along, tune: The muffin man|09-12-2022|i1943389a|0.00|53|||0|b1493198a|15169448
p1254837a|33052013188604|Benjamin Bear in \"Bright ideas!\"|09-12-2022|i2053136a|0.00|53|||0|b1551504a|15169445
p1254837a|33052014675518|Biscuit feeds the pets|09-12-2022|i2190359a|0.00|53|||0|b1712658a|15169449
p1254837a|33052014745014|Biscuit's snow day race|09-12-2022|i2348713a|0.00|53|||0|b1902428a|15169446
p1254837a|33052015178215|Biscuit flies a kite|09-12-2022|i2254846a|0.00|53|||0|b1793185a|15169450
p1254837a|33052015486642|A skunk in my bunk!|09-12-2022|i2332432a|0.00|53|||0|b1888308a|15169447
p1254837a|33052015609102|Kristy's big day|09-12-2022|i2373945a|0.00|53|||0|b1928474a|15169440
p1254837a|33052016971634|Karen's roller skates|09-12-2022|i2423356a|0.00|53|||0|b1991202a|15169442
p1254837a|33052016975916|Karen's witch|09-12-2022|i2428421a|0.00|53|||0|b1990920a|15169444
p1254837a|33052016975981|Karen's worst day|09-12-2022|i2428415a|0.00|53|||0|b1991203a|15169443
p1254837a|33052018010647|Karen's haircut|09-12-2022|i2454804a|0.00|53|1||0|b2013677a|15169441
p1255048a|33052011115559|The Croods [DVD]|09-10-2022|i2071227a|0.00|50|||0|b1586061a|15209318
p1255048a|33052011274067|The emoji movie [DVD]|09-10-2022|i2268954a|0.00|50|||0|b1805215a|15209316
p1255048a|33052015294178|Matilda [DVD]|09-10-2022|i2261996a|0.00|50|||0|b1350987a|15209319
p1255048a|33052015866538|Journey 2 [DVD] : the mysterious island|09-10-2022|i2248564a|0.00|50|||0|b1536060a|15209317
p1255098a|33052015820519|Big Nate : The gerbil ate my homework|09-06-2022|i2386584a|0.00|53|||0|b1947730a|15141304
p1255098a|33052016318968|What leftovers?|09-06-2022|i2423834a|0.00|53|||0|b1983546a|15141335
p1255098a|33052016662142|Garfield livin' the sweet life : his 72nd book|09-06-2022|i2436106a|0.00|53|||0|b2005322a|15141336
p1255270a|33052014682829|Ella|09-10-2022|i2193502a|0.00|53|||0|b1549793a|15162417
p1255270a|33052015189485|If you ever want to bring a circus to the library, don't!|09-10-2022|i2257960a|0.00|53|||0|b1796442a|15162416
p1255270a|33052015218425|Dumbo|09-10-2022|i2323157a|0.00|53|||0|b1860103a|15162418
p1255365a|33052014502910|Belichick and Brady : two men, the Patriots, and how they revolutionized football|09-13-2022|i2226411a|0.00|4|||2|b1763354a|15022926
p1255666a|33052015867361|Harry Potter and the goblet of fire [DVD]|09-12-2022|i2252851a|0.00|50|||2|b1364304a|15176257
p1255847a|33052013308103|Hard luck|09-10-2022|i2074811a|71.77|53|||0|b1555212a|15162430
p1255847a|33052014744827|Master of the Phantom Isle|09-10-2022|i2348694a|71.77|53|||0|b1902471a|15162438
p1255847a|33052015330063|The getaway|09-10-2022|i2271075a|71.77|53|||0|b1789546a|15162433
p1255847a|33052015375910|The wizards of once|08-23-2022|i2275187a|71.77|53|||0|b1800271a|15103761
p1255847a|33052015495106|Hero is a four-letter word|08-23-2022|i2336007a|71.77|53|||0|b1794786a|15103759
p1255847a|33052015505565|The last straw [large print]|09-10-2022|i2339910a|71.77|53|||0|b1896346a|15162429
