patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1095588a|33052011376110|The split.  Season two [DVD] /  director, Paula Van Der Oest.|09-21-2022|i2454308a|0.00|11||4|0|b2021255a|15200298
p1095588a|33052011376284|Downton Abbey [DVD] : a new era / Focus Features presents a Carnival Films production ;  produced by Gareth Neame, Julian Fellowes and Liz Trubridge ; screenplay by Julian Fellowes ; directed by Simon Curtis.|09-07-2022|i2454206a|0.00|3||36|0|b2021250a|15200297
p1095588a|33052011377241|Doctor Strange in the multiverse of madness [DVD]|09-07-2022|i2456304a|0.00|18||9|0|b2023277a|15200299
p1095588a|33052011377357|Doctor Strange in the multiverse of madness [DVD]|09-16-2022|i2456315a|0.00|3|9|9|0|b2023277a|15228996
p1095588a|33052011377415|The Duke [DVD]|09-16-2022|i2456321a|0.00|3|34|34|0|b2023280a|15228998
p1095588a|33052012763399|The lord of the rings trilogy [Blu-ray].|09-06-2022|i1994882a|0.00|11|||2|b1523487a|14860148
p1095588a|33052013610961|Star wars [Blu-ray] : the complete saga|09-06-2022|i2128765a|0.00|11|||2|b1533589a|14860149
p1095588a|33052016147144|Rage|09-17-2022|i2384134a|0.00|4|||2|b1937729a|14909236
p1095588a|33052016828511|Jurassic World movie collection : binge watch set.|09-08-2022|i2446715a|0.00|3||5|0|b2013711a|15204150
p1096008a|33052014741781|La frontera : el viaje con papá = my journey with papa|09-19-2022|i2297978a|0.00|53|||0|b1832948a|15193816
p1096008a|33052015293642|Psych. The complete first season [DVD]|09-18-2022|i2259261a|0.00|11|||0|b1414421a|15189258
p1096008a|33052015364013|Cool salsa : bilingual poems on growing up Latino in the United States|09-19-2022|i2275629a|0.00|53|||0|b1810898a|15193812
p1096008a|33052015643184|Tortillitas para mamá and other nursery rhymes : Spanish and English|09-19-2022|i2283783a|0.00|53|||0|b1044010a|15193818
p1096296a|33052098119623|The Windsors [videorecording] : from George to Kate.|09-22-2022|i1981968a|0.00|3|||0|b1515601a|15248353
p1096668a|33052016157887|Half the sugar, all the love : a family cookbook ;100 easy, low-sugar recipes for every meal of the day|09-20-2022|i2357498a|0.00|4|||0|b1905682a|15197261
p1096668a|33052016777205|Social Security, Medicare & government pensions : get the most out of your retirement & medical benefits|09-20-2022|i2441554a|0.00|4|||0|b2001947a|15197262
p1097946a|33052016520704|The body keeps the score : brain, mind, and body in the healing of trauma|09-19-2022|i2397898a|0.00|4||27|0|b1665483a|15192793
p1097946a|33052016776215|Brain-body parenting : how to stop managing behavior and start raising joyful, resilient kids|09-19-2022|i2440179a|0.00|4||1|0|b2004154a|15192790
p1098020a|33052016155493|Khan : empire of Silver : a novel of the Khan empire|08-30-2022|i2356625a|40.37|4||1|0|b1908924a|15126731
p1098020a|33052016892491|The power of the dog|08-30-2022|i2332232a|40.37|4|||0|b1667813a|15126732
p1099617a|33052011144930|The return of the king [DVD]|09-21-2022|i2106439a|0.00|50|||1|b1620816a|15188192
p1099617a|33052011370808|The matrix [DVD] : resurrections|09-21-2022|i2440804a|0.00|3||1|1|b2010854a|15198972
p1099617a|33052015727185|A Hallmark Christmas. Movie collection [DVD] : binge watch set.|09-21-2022|i2350232a|0.00|3|||1|b1904732a|15208197
p1100840a|33052012815488|The devil's star|09-20-2022|i2190136a|0.00|4|||2|b1710772a|15047989
p1100840a|33052016548879|Not dark yet : a DCI Banks novel|09-20-2022|i2402632a|0.00|4|||1|b1963624a|15163085
p1101246a|33052016568984|Half baked harvest super simple : more than 125 recipes for instant, overnight, meal-prepped, and easy comfort foods|09-07-2022|i2406488a|0.00|4||2|1|b1909220a|15083608
p1101510a|33052010457739|The pink fairy book|09-19-2022|i1011485a|0.00|53|||0|b1474421a|15191663
p1101510a|33052098187471|A girl of the Limberlost|09-19-2022|i1868456a|0.00|4|||0|b1460963a|15191664
p1101796a|33052016856645|Crazy in Poughkeepsie|08-25-2022|i2449354a|19.24|53|||0|b2008650a|15111020
p1102578a|33052016633564|The boys in the boat : nine Americans and their epic quest for gold at the 1936 Berlin Olympics|09-14-2022|i2428031a|0.00|4|||0|b1553675a|15177265
p1103039a|33052016759344|Trust|09-21-2022|i2458451a|0.00|4||16|0|b2006327a|15198874
p1104316a|33052016388847|The sentence : a novel|09-22-2022|i2428361a|0.00|4|||0|b1985702a|15201260
p1105607a|33052010123935|Don't let the pigeon drive the bus! [DVD] : and more stories by Mo Willems|09-22-2022|i1917482a|0.00|50|||1|b1482430a|15229010
p1105607a|33052011088608|Tom and Jerry movie : The fast and the furry [DVD]|09-22-2022|i2034337a|0.00|50|||1|b1542109a|15229013
p1105607a|33052011258045|Sing [DVD]|09-22-2022|i2245707a|0.00|50|||1|b1787730a|15229008
p1105607a|33052011323518|Shazam! [DVD]|09-22-2022|i2339172a|0.00|3|||1|b1896208a|15229014
p1105607a|33052011349984|PAW patrol. Robo dog rescues!|09-22-2022|i2391940a|0.00|50|||1|b1955561a|15229012
p1105607a|33052011350057|PAW patrol. Pups chase a mystery|09-22-2022|i2392244a|0.00|50|||1|b1923074a|15229011
p1105743a|33052010440230|Freak the Mighty|09-18-2022|i1881890a|0.00|53|||0|b1465466a|15187898
p1105743a|33052011371541|Death on the Nile [DVD]|09-11-2022|i2442119a|0.00|18||5|0|b2011561a|15211755
p1105743a|33052016752489|Peril at the exposition|09-18-2022|i2456539a|0.00|4||1|0|b2009509a|15187892
p1105743a|33052016919260|Betrayal on the bowery|09-18-2022|i2427300a|0.00|4|||0|b1993818a|15187897
p1105743a|33052016948103|Union Pacific's Big Boys : the complete story from history to restoration|09-18-2022|i2423645a|0.00|4|||0|b1988038a|15187895
p1106868a|33052015355938|Bird watching: a kit|09-13-2022|i2208625a|0.00|66|||0|b1748322a|15171496
p1107998a|33052015562368|The house of Hades|09-13-2022|i2358559a|0.00|53|||0|b1552719a|15172818
p1107998a|33052015803556|Spin with me|09-13-2022|i2400564a|0.00|53|||0|b1965653a|15172817
p1108133a|22138281519jcpp|Romance on the high seas [videorecording] / Michael Curtiz ; screenplay by Julius J. & Philip G. Epstein ; produced by Alex Gottlieb a Michael Curtiz production.|09-06-2022|i5629728a|0.00|21|||0|b5629728a|15191204
p1108479a|33052016945653|The homework squad's ADHD guide to school success|09-21-2022|i2421274a|0.00|53|||1|b1983449a|15134651
p1110088a|33052016944144|The new oil painting : your essential guide to materials and safe practices|09-19-2022|i2422951a|0.00|25|||0|b1980304a|15077135
p1110292a|10900709819429mmpp|People of the book : a novel / Geraldine Brooks.|09-15-2022|i12850792a|0.00|22|||2|b12850792a|15117629
p1110292a|33052015069125|Radical acceptance : embracing your life with the heart of a Buddha|09-15-2022|i2239016a|0.00|4||2|0|b1780889a|15180013
p1110948a|33052014517298|Beyond Earth : our path to a new home in the planets|09-20-2022|i2229435a|0.00|4|||6|b1764497a|14792826
p1110991a|33052016950729|Three rooms|08-31-2022|i2420390a|23.75|4|||0|b1984288a|15127409
p1111008a|33052016432371|Black ops : the life of a CIA shadow warrior|09-17-2022|i2438573a|0.00|4||1|0|b2004152a|15186949
p1111089a|33052014735569|Harry Potter and the sorcerer's stone|09-21-2022|i2212718a|27.59|53|||0|b1203169a|15200549
p1111089a|33052015585989|The golden rules of positive puppy training : everything you need to know for your puppy's first year|08-24-2022|i2365273a|27.59|4|||0|b1923636a|15105244
p1111599a|33052011330059|Luce|09-20-2022|i2351175a|0.00|3|||0|b1905621a|15240702
p1111599a|33052011367663|Old Henry [DVD]|09-20-2022|i2433347a|0.00|18||1|0|b1999724a|15240714
p1111599a|33052011367853|The French Dispatch [DVD]|09-20-2022|i2434369a|0.00|18||2|0|b2002044a|15240715
p1111599a|33052016990113|Movies of the Decade: 1960's. Movie collection. [DVD] : binge watch set.|09-20-2022|i2459540a|0.00|3|||0|b2023908a|15240700
p1111850a|33052016180954|Murder at the Mena House|09-18-2022|i2368852a|0.00|4|||3|b1920469a|14954450
p1111850a|33052016568281|Murder at Wedgefield Manor|09-18-2022|i2406154a|0.00|4|||3|b1972739a|14954446
p1112528a|33052014356713|Wilderness watercolor landscapes : 30 eye-catching scenes anyone can master|09-22-2022|i2387698a|0.00|4||1|0|b1947554a|15202685
p1112647a|33052016787675|Booth [large print] : a novel|09-22-2022|i2443232a|0.00|4||3|0|b2005490a|15201695
p1112912a|33052016119655|The paper daughters of Chinatown|09-14-2022|i2381614a|0.00|4|||1|b1933835a|15059652
p1112912a|33052016735716|The lion : a novel of ancient Athens / Conn Iggulden.|09-14-2022|i2453343a|0.00|4|||1|b2004942a|15059654
p1112912a|33052016950174|The slow march of light : a novel : inspired by a true story of resilience and hope|09-14-2022|i2420431a|0.00|4|||1|b1979546a|15059651
p1113635a|33052011043488|Jane Eyre [DVD]|09-19-2022|i1968646a|0.00|3|||0|b1503790a|15237998
p1113635a|33052012640878|The lucky ones : my passionate fight for farm animals|09-09-2022|i2014425a|0.00|4|||2|b1528016a|14997803
p1113635a|33052016206999|The queen's secret [large print] : a novel of England's World War II queen|09-09-2022|i2375726a|0.00|4|||1|b1933089a|15068043
p1113635a|33052098894076|Know your power : a message to America's daughters|09-09-2022|i1720207a|0.00|4|||2|b1418605a|14997804
p1114292a|33052012144764|The great cholesterol myth : why lowering your cholesterol won't prevent heart disease-- and the statin-free plan that will|09-22-2022|i2040685a|0.00|4|||0|b1539508a|15203573
p1114643a|33052011229541|The last kingdom. Season one [DVD] : England is born|09-11-2022|i2211006a|0.00|11|||2|b1741740a|14971010
p1114643a|33052016313449|Las historias más bellas de la mitología Norteamericana|09-11-2022|i2421023a|0.00|53|||2|b1986797a|14971006
p1114643a|33052016333223|First words|09-11-2022|i2431860a|0.00|53|||2|b1987840a|14971007
p1114993a|33052016957500|The social instinct : how cooperation shaped the world|09-20-2022|i2419902a|0.00|4|||5|b1986566a|14803798
p1114993a|33052098083258|Joint-use libraries : libraries for the future|09-20-2022|i1732241a|0.00|4|||3|b1431003a|14989642
p1115135a|33052011255512|Miss Sloane [DVD]|09-20-2022|i2241899a|0.00|3|||6|b1784680a|15066058
p1115532a|33052012385953|The tale of the Flopsy Bunnies|09-22-2022|i1960023a|0.00|53|||0|b1499666a|15201491
p1115532a|33052014187506|Captain Underpants and the sensational saga of Sir Stinks-A-Lot : the twelfth epic novel|09-22-2022|i2169936a|0.00|53|||0|b1675228a|15201488
p1115532a|33052014774642|The shark attacks of 1916|09-22-2022|i2208644a|0.00|53|||0|b1499226a|15201487
p1115532a|33052014810891|The eruption of Mount St. Helens, 1980|09-22-2022|i2221000a|0.00|53|||0|b1744234a|15201489
p1115532a|33052015310644|The American Revolution, 1776|09-22-2022|i2264749a|0.00|53|||1|b1802402a|15124537
p1115532a|33052016636278|The dragonet prophecy|09-22-2022|i2435358a|0.00|53|||0|b1530555a|15201484
p1116836a|33052016559439|Norma Kamali : I am invincible|09-20-2022|i2404589a|0.00|4|||6|b1971094a|14787881
p1116960a|33052016740542|All that moves us : a pediatric neurosurgeon, his young patients, and their stories of grace and resilience / Jay Wellons.|09-22-2022|i2454422a|0.00|4||3|0|b2013556a|15203890
p1117691a|33052016745053|When Sophie gets angry--really, really angry...|09-19-2022|i2454950a|0.00|53|||0|b1138170a|15193705
p1117871a|33052014866778|Lan tian li you yi pian hai|09-17-2022|i2233217a|0.00|53|||0|b1776981a|15187025
p1117871a|33052015561642|Hao zi da ye qi wan le = The mouse gets up late|09-17-2022|i2359018a|0.00|53|||0|b1919379a|15187022
p1117871a|33052015703459|Shoo, caveflies!|09-17-2022|i2298912a|0.00|53|||0|b1834083a|15187019
p1117871a|33052015874672|Rúhé hé wèishéme túshū guǎn|09-17-2022|i2233324a|0.00|53|||0|b1777028a|15187024
p1118000a|33052013489903|The pioneer woman cooks dinnertime: comfort classics, freezer food, 16-minute meals, and other delicious ways to solve supper|09-19-2022|i2178538a|0.00|4|||6|b1698089a|14772468
p1118000a|33052016935928|The unofficial Harry Potter college cookbook : a magical collection of simple and spellbinding recipes to conjure in the common room or the great hall|09-19-2022|i2422641a|0.00|4|||4|b1990157a|14898519
p1118334a|33052012056273|Abel's island|09-14-2022|i1942258a|0.00|53||1|0|b1143704a|15176560
p1119675a|33052014760559|Family huddle|09-12-2022|i2205259a|0.00|53|||0|b1457867a|15169989
p1119675a|33052015652995|All's faire in middle school|09-12-2022|i2287063a|0.00|53|||0|b1798525a|15169987
p1119675a|33052015766985|Llama Llama mess, mess, mess|09-12-2022|i2399534a|0.00|53|||0|b1896994a|15169988
p1119675a|33052016294649|Llama Llama loose tooth drama|09-12-2022|i2392017a|0.00|53|||0|b1950048a|15169990
p1119675a|33052016810048|In the sky at nighttime|09-12-2022|i2448673a|0.00|53|||0|b1902464a|15169991
p1119710a|33052010804955|Tomorrow's garden : design and inspiration for a new age of sustainable gardening|09-21-2022|i1949580a|0.00|4|||5|b1495863a|14876099
p1119710a|33052012719524|Paths, walkways & garden walls|09-21-2022|i1991921a|0.00|4|||4|b1520940a|14877246
p1119710a|33052014879086|Estrella en el bosque|09-21-2022|i2218378a|0.00|53|||5|b1737274a|14829976
p1119710a|33052015486477|Up for air|09-21-2022|i2332449a|0.00|53|||2|b1888411a|15030720
p1119710a|33052015917927|Que nadie duerma|09-21-2022|i2298234a|0.00|4|||3|b1833851a|15020534
p1119710a|33052099600654|Creative ideas for lawns, patios, decks and paths : practical advice on designing garden floors and surfaces, using grass, groundcover, stone, wood, brick, tile and gravel|09-21-2022|i1826771a|0.00|4|||5|b1447076a|14876102
p1120309a|33052015197181|The meltdown|09-19-2022|i2312974a|0.00|53||1|6|b1847366a|14742785
p1120309a|33052016858633|Monster's first day of school  [read-along] / Hannah Barnaby ; illustrated by Anoosha Syed.|09-19-2022|i2452626a|0.00|53||1|2|b2018039a|15059572
p1121984a|R06039973399denv|War dogs / Warner Bros. Pictures presents ; a Joint Effort/Mark Gordon Company production ; screenplay by Stephen Chin and Todd Phillips & Jason Smilovic ; produced by Mark Gordon, Todd Phillips, Bradley Cooper ; directed by Todd Phillips.|09-19-2022|i242527a|0.00|21|||0|b242527a|15238846
p1122433a|33052016212021|The unicorn's missing colors|09-10-2022|i2376651a|0.00|53|||0|b1933249a|15162594
p1122809a|33052015825039|The Power of Love. Movie collection. Volume 1, [DVD] : binge watch set.|09-22-2022|i2375335a|0.00|3|||0|b1933768a|15248292
p1122809a|33052099047021|Midnight cowboy [DVD]|09-22-2022|i1779108a|0.00|3|||0|b1235725a|15248290
p1123312a|33052013354545|Thursdays with the crown [sound recording]|09-22-2022|i2139610a|0.00|53|||0|b1622942a|15203193
p1123515a|33052012443521|Eminent hipsters|09-19-2022|i2073159a|0.00|4|||3|b1579682a|14978923
p1123879a|33052012879476|The zombie project|08-27-2022|i1989319a|77.02|53|||0|b1519529a|15115099
p1123879a|33052097866216|The mystery of the stolen music|08-27-2022|i2293739a|77.02|53|||0|b1830458a|15115098
p1123879a|33052097866331|The mystery of the star ruby|08-27-2022|i1703436a|77.02|53|||0|b1417383a|15115097
p1124842a|33052013006350|Sounder|09-20-2022|i2089422a|0.00|53|||0|b1025255a|15196922
p1124842a|33052013342110|The incredible journey|09-20-2022|i2132316a|0.00|53||2|0|b1326661a|15196923
p1124842a|33052014749594|Rocky Mountain National Park|09-16-2022|i2325689a|0.00|53|||0|b1884979a|15183144
p1124842a|33052015487673|Mike Mulligan and his steam shovel|09-16-2022|i2332874a|0.00|53||1|0|b1889735a|15183131
p1124842a|33052015586631|Lassie come-home|09-20-2022|i2369882a|0.00|53|||0|b1698877a|15196919
p1124842a|33052015759188|Hiking|09-16-2022|i2368189a|0.00|53|||2|b1926063a|14994951
p1124842a|33052016288518|Cooper's story|09-20-2022|i2412279a|0.00|53||1|0|b1977487a|15196921
p1125350a|33052016802631|Love marriage : a novel|09-16-2022|i2446700a|0.00|4||3|0|b2005467a|15183132
p1125493a|33052015861620|Ember rising|09-08-2022|i2402052a|0.00|53|||2|b1823512a|15015211
p1125784a|33052015630751|The demigod diaries|09-20-2022|i2279058a|0.00|53|||0|b1529215a|15195262
p1125784a|33052016324784|Big shot|09-20-2022|i2427006a|0.00|53||1|0|b1993123a|15195265
p1125828a|33052015968979|The simplicity of cider|09-19-2022|i2307516a|0.00|4|||0|b1785614a|15193378
p1127007a|33052011376144|Belfast [DVD]|09-20-2022|i2454262a|0.00|3||6|0|b2008776a|15240420
p1127066a|33052015946462|24 hours in nowhere|09-19-2022|i2307859a|0.00|53|||0|b1844630a|15191018
p1127066a|33052016669402|Jennifer Chan is not alone|09-16-2022|i2444627a|0.00|53|||0|b2009588a|15183136
p1127497a|33052014014353|England|09-22-2022|i2142931a|0.00|53|||0|b1594032a|15202775
p1127497a|33052015226667|England|09-22-2022|i2326410a|0.00|53|||0|b1885329a|15202774
p1127497a|33052096664307|Cool beaded jewelry|09-22-2022|i1591676a|0.00|53|||0|b1358484a|15202792
p1128081a|33052016657654|Kirby manga mania.|08-30-2022|i2439749a|54.98|53|||0|b1988233a|15125170
p1128418a|33052015439039|Sapiens : a brief history of humankind|09-14-2022|i2318884a|0.00|4||7|0|b1662668a|15175259
p1129106a|33052015513650|The poison jungle|09-22-2022|i2341396a|0.00|53||1|5|b1891769a|14825204
p1129106a|33052015587043|The hive queen|09-22-2022|i2370640a|0.00|53|||5|b1852590a|14825205
p1129508a|33052015508080|The rainstorm brainstorm|09-11-2022|i2339772a|0.00|53|||6|b1814582a|14755236
p1129508a|33052016532139|The art lesson|09-15-2022|i2398805a|0.00|53||2|0|b1154844a|15179946
p1130328a|33052015455621|Where the crawdads sing|09-19-2022|i2324274a|0.00|4||10|0|b1836348a|15191696
p1130588a|33052011061720|Dawn of the dead [DVD]|09-18-2022|i1993216a|0.00|3|||0|b1522784a|15233412
p1130588a|33052011086271|The Bourne legacy [DVD]|09-18-2022|i2031215a|0.00|3|||0|b1540089a|15233406
p1130588a|33052011136506|American hustle [DVD]|09-18-2022|i2093930a|0.00|3|||0|b1611098a|15233411
p1130588a|33052011278142|Black Dynamite [DVD]|09-18-2022|i2277389a|0.00|3|||0|b1810991a|15233410
p1130588a|33052011281526|Detroit|09-18-2022|i2280220a|0.00|3|||0|b1813124a|15233403
p1130588a|33052011291665|Black Panther|09-18-2022|i2294449a|0.00|3|||0|b1830529a|15233409
p1130588a|33052011313816|Can you ever forgive me? [DVD]|09-18-2022|i2324057a|0.00|3|||0|b1882645a|15233405
p1130588a|33052011327451|John Wick. Chapter 3, Parabellum [DVD]|09-18-2022|i2345282a|0.00|3|||0|b1901705a|15233402
p1130588a|33052011336254|Freaks [DVD]|09-18-2022|i2360724a|0.00|3|||0|b1921594a|15233404
p1130588a|33052011353077|Critical thinking [DVD]|09-18-2022|i2397299a|0.00|18|||0|b1965537a|15233427
p1130588a|33052011362516|Black Widow [DVD]|09-18-2022|i2420957a|0.00|18|||0|b1990477a|15233429
p1130588a|33052011364983|Pig [DVD]|09-22-2022|i2428202a|0.00|18|||0|b1997062a|15248238
p1130588a|33052011368364|Dune [DVD]|09-18-2022|i2434748a|0.00|18||3|0|b2002553a|15233426
p1130588a|33052011369149|Copshop [DVD]|09-22-2022|i2436140a|0.00|18|||0|b2004708a|15248237
p1130588a|33052011369701|Last night in Soho [DVD]|09-22-2022|i2437112a|0.00|18||1|0|b2004710a|15248239
p1130588a|33052011371855|C'mon c'mon [DVD]|09-22-2022|i2442788a|0.00|18||1|0|b2011557a|15248236
p1130588a|33052011373828|Uncharted [DVD]|09-18-2022|i2447172a|0.00|18||18|0|b2014645a|15233428
p1130588a|33052011377662|The humans [DVD]|09-22-2022|i2456206a|0.00|18||5|0|b2023278a|15248241
p1130588a|33052014245304|Apocalypse now redux [DVD]|09-18-2022|i2184936a|0.00|3|||0|b1275933a|15233408
p1130770a|33052013606407|Wa-Tashriqu al-shams min jadīd = The Sun also rises|09-22-2022|i2127142a|0.00|53|||0|b1637539a|15201958
p1130770a|33052013606860|Li al-dufda' lisān lazij.|09-22-2022|i2127193a|0.00|53|||0|b1637558a|15201959
p1130770a|33052013607082|Which way? = Ayya jihah? : [Arabic]|09-22-2022|i2126957a|0.00|53|||0|b1637516a|15201955
p1130770a|33052014235495|Vegetables = Khuḍār : English-Arabic|09-22-2022|i2178641a|0.00|53|||0|b1698728a|15201957
p1130770a|33052015746573|Fine cooking.|09-22-2022|i2368978a|0.00|4|||0|b1444779a|15201961
p1130770a|33052016300602|Bon appetit.|09-22-2022|i2414088a|0.00|4|||0|b1143434a|15201962
p1130770a|33052016338255|My first Arabic phrases|09-22-2022|i2434225a|0.00|53|||0|b1997513a|15201960
p1130770a|33052099547129|ʻAjlāt albāṣ tadūr tadūr = The wheels on the bus go round and round|09-22-2022|i1816785a|0.00|53|||0|b1444727a|15201956
p1131035a|R04006852289denv|Bottom of the 33rd : hope, redemption, and baseball's longest game / Dan Barry.|09-22-2022|i242157a|0.00|22|||0|b242157a|15202955
p1131752a|33052016150296|Eventide : a novel|09-16-2022|i2354846a|0.00|4|||3|b1635876a|14976356
p1132363a|33052013384054|Challenger deep|09-18-2022|i2145131a|0.00|53|||1|b1663727a|15073268
p1132363a|33052013755360|Garfield pulls his weight|09-18-2022|i2106091a|0.00|53|||0|b1553327a|15188873
p1132363a|33052015844949|A bowl full of peace : a true story|09-18-2022|i2394388a|0.00|53|||0|b1955866a|15188872
p1132363a|33052016248108|20 ways to draw a tree and 23 other nifty things from nature|09-18-2022|i2428056a|0.00|53|||0|b1748106a|15188870
p1132363a|33052016928303|Where the deer and the antelope play : the pastoral observations of one ignorant American who loves to walk outside|09-18-2022|i2425679a|0.00|4||1|0|b1983515a|15188866
p1132363a|33052097527529|All our relatives : traditional Native American thoughts about nature|09-18-2022|i1676661a|0.00|53|||0|b1357917a|15188869
p1132743a|33052015209390|The non-obvious guide to small business marketing (without a big budget)|09-22-2022|i2319959a|0.00|4|||1|b1859415a|15130908
p1132743a|33052016158463|The power of bad : how the negativity effect rules us and how we can rule it|09-22-2022|i2358004a|0.00|4|||1|b1909665a|15130906
p1132743a|33052016186597|The obstacle is the way : the timeless art of turning trials into triumph|09-22-2022|i2368646a|0.00|4|||1|b1755373a|15130907
p1132783a|33052014376489|Fan fiction : a mem-noir inspired by true events|09-15-2022|i2426849a|0.00|4|||0|b1993830a|15180445
p1132991a|33052014049748|The little mermaid|09-09-2022|i2148096a|26.95|53||1|0|b1673889a|15157920
p1133881a|33052099427728|The dawn patrol|09-19-2022|i1806278a|0.00|4||1|1|b1411974a|15130260
p1134533a|33052016756738|Radical love : learning to accept yourself and others|09-09-2022|i2457658a|0.00|4||3|0|b2019912a|15159845
p1134534a|33052011374610|The Batman [DVD]|09-14-2022|i2450444a|0.00|18|||0|b2017574a|15221949
p1134534a|33052014604864|The simple path to wealth : your road map to financial independence and a rich, free life|09-07-2022|i2345301a|0.00|4||1|0|b1893020a|15151317
p1134534a|33052016548457|World of wonders : in praise of whale sharks, fireflies, and other astonishments|09-19-2022|i2401834a|0.00|4||44|0|b1935455a|15190157
p1134972a|33052015739248|Pirates of the Caribbean. Movie collection [DVD] : binge watch set.|09-22-2022|i2365138a|0.00|3|1|1|0|b1923611a|15248031
p1135265a|12200091991399mgcp|Heartland. The complete ninth season / [dvd] produced in association with the Canadian Broadcasting Corporation ; Seven24 Films ; Dynamo Films ; produced by Jamie Paul Rock.|09-13-2022|i10788567a|0.00|21|||0|b10788567a|15214846
p1135424a|33052011177278|Outlander. Season 1, volume 1|09-11-2022|i2140929a|0.00|11|||0|b1667851a|15165345
p1135424a|33052011197334|Outlander. Season 1, volume 2 [DVD]|09-11-2022|i2169128a|0.00|11|||0|b1694552a|15165346
p1135424a|33052015899679|I like fish|09-09-2022|i2248233a|0.00|53|||5|b1789661a|14793818
p1135424a|33052015917067|Frank and the balloon|09-09-2022|i2298146a|0.00|53|||5|b1830679a|14793826
p1135424a|33052015982871|Bob books. Collection 6, First stories and rhyming words|09-09-2022|i2309104a|0.00|53|||5|b1847061a|14793821
p1135912a|33052016582563|Where the crawdads sing|09-13-2022|i2343372a|0.00|4||10|0|b1836348a|15173437
p1137026a|33052016724306|The friendship pact : a novel / Jill Shalvis.|09-20-2022|i2454049a|0.00|4||2|0|b2007790a|15194895
p1137322a|33052013818150|Mindset : the new psychology of success|09-22-2022|i2131563a|0.00|4||3|0|b1371440a|15203254
p1137623a|33052016239602|Fodor's Toronto|09-19-2022|i2374430a|0.00|4|||0|b1233625a|15193698
p1137623a|33052016434989|Lonely Planet Canada.|09-19-2022|i2439268a|0.00|4|||0|b1788656a|15193699
p1139787a|33052012502458|Highgate rise|09-22-2022|i2000594a|0.00|25|||0|b1524776a|15089285
p1139787a|33052014923108|Farriers' Lane|09-21-2022|i2250765a|0.00|25|||0|b1524771a|15084779
p1140351a|33052015859483|To the nines|09-22-2022|i2392912a|0.00|4|||0|b1283009a|15202601
p1140351a|33052016451116|Hard eight|09-22-2022|i2411981a|0.00|4|||0|b1297740a|15202600
p1140351a|33052016795330|The diamond eye : a novel|09-08-2022|i2445416a|0.00|18||30|0|b1997875a|15202602
p1140441a|33052016791511|Glucose revolution : the life-changing power of balancing your blood sugar|09-14-2022|i2444248a|0.00|4||9|0|b2009365a|15176639
p1140442a|33052012272862|Judy Moody predicts the future|09-20-2022|i1950585a|0.00|53|||2|b1496232a|15068333
p1140442a|33052014158770|Judy Moody & Stink : the wishbone wish|09-20-2022|i2170062a|0.00|53|||1|b1687834a|15132409
p1140442a|33052014674222|Stink and the attack of the slime mold|09-20-2022|i2189523a|0.00|53|||2|b1711282a|15068331
p1140442a|33052015186531|Unicorn crossing|09-20-2022|i2256421a|0.00|53|||1|b1782343a|15132410
p1140442a|33052015555586|Winter turning|09-20-2022|i2356294a|0.00|53|||2|b1909339a|15049132
p1140442a|33052016840672|Razzle dazzle unicorn|09-20-2022|i2442601a|0.00|53|||1|b1768977a|15132411
p1140442a|33052099449490|Mistress Shakespeare|09-20-2022|i1823344a|0.00|4|||2|b1432504a|15068335
p1140858a|11300028651639mpcp|Northern exposure. The complete fourth season [videorecording] / Universal Television ; Cine-Nevada Productions.|09-09-2022|i5682242a|0.00|21|||0|b5682242a|15207381
p1140951a|33052015142435|Plum tea crazy|09-21-2022|i2286500a|0.00|4|||1|b1817373a|15182841
p1140951a|33052016132708|Christmas cupcake murder|09-21-2022|i2385711a|0.00|4|||1|b1931225a|15182840
p1140951a|33052016238919|The K team|09-21-2022|i2368982a|0.00|4|||1|b1908923a|15182838
p1140951a|33052016888697|Dim sum of all fears|09-21-2022|i2341894a|0.00|4|||1|b1897072a|15182839
p1141297a|33052014746244|We're going on a bear hunt|09-06-2022|i2355624a|0.00|53||3|0|b1909022a|15145577
p1141297a|33052014976106|A column of fire|09-06-2022|i2264388a|0.00|4|||0|b1785318a|15145576
p1141586a|33052012193365|Kitchens & baths|09-17-2022|i1962386a|0.00|4|||6|b1501060a|14761883
p1142018a|33052012808749|Again to Carthage : a novel|09-19-2022|i2162732a|0.00|4||3|0|b1687716a|15191887
p1142368a|33052013585874|Cougars|09-18-2022|i2125000a|0.00|53|||0|b1622864a|15189612
p1142756a|33052098187513|Jane Austen, novelist, 1775-1817 [videorecording]|09-21-2022|i1873538a|0.00|3|||0|b1463173a|15246320
p1143144a|33052016243372|Network effect|09-21-2022|i2372057a|0.00|4|||1|b1921649a|15132562
p1143299a|33052014241121|The goblin's puzzle : being the adventures of a boy with no name and two girls called Alice|09-11-2022|i2192301a|0.00|53|||0|b1713477a|15164528
p1143299a|33052016299622|Ramona and her mother|09-11-2022|i2417425a|0.00|53|||0|b1266331a|15164531
p1144435a|33052012859577|Gai-Jin : the epic novel of the birth of Modern Japan|09-12-2022|i2151979a|0.00|4|||0|b1677750a|15169898
p1144574a|33052011132661|Inside Llewyn Davis [DVD]|09-07-2022|i2087707a|0.00|3|||0|b1609659a|15200272
