patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1135779a|33052016411227|Sharpe's assassin : Richard Sharpe and the occupation of Paris, 1815|09-16-2022|i2432449a|0.00|4|||0|b1988501a|15181963
p1135779a|33052016435150|The bald eagle : the improbable journey of America's bird|09-16-2022|i2438940a|0.00|4|||0|b2002782a|15181962
p1135912a|33052016582563|Where the crawdads sing|09-13-2022|i2343372a|0.00|4||12|0|b1836348a|15173437
p1136114a|33052014620969|The help|09-13-2022|i2252362a|0.00|4||1|0|b1432480a|15173886
p1136825a|33052016166318|Layoverland : a novel|09-11-2022|i2359246a|0.00|53|||0|b1909145a|15165870
p1137314a|33052015501028|Moth : an evolution story|09-17-2022|i2338019a|0.00|53|||0|b1891761a|15185993
p1140351a|33052016795330|The diamond eye : a novel|09-08-2022|i2445416a|0.00|18||34|0|b1997875a|15202602
p1140441a|33052016791511|Glucose revolution : the life-changing power of balancing your blood sugar|09-14-2022|i2444248a|0.00|4||8|0|b2009365a|15176639
p1140441a|33052016968796|Emily Windsnap and the castle in the mist|09-14-2022|i2418483a|0.00|53||1|0|b1394870a|15176642
p1140858a|11300028651639mpcp|Northern exposure. The complete fourth season [videorecording] / Universal Television ; Cine-Nevada Productions.|09-09-2022|i5682242a|0.00|21|||0|b5682242a|15207381
p1140921a|33052014395505|Water-smart gardening : save money, save water, and grow the garden you want|09-17-2022|i2192694a|0.00|4|||5|b1713532a|14839630
p1140921a|33052014526695|Raised bed revolution : build it, fill it, plant it ... garden anywhere!|09-17-2022|i2231548a|0.00|4|||5|b1769877a|14839631
p1140921a|33052015034095|Climate-wise landscaping : practical actions for a sustainable future|09-17-2022|i2299415a|0.00|4|||5|b1833265a|14839629
p1140921a|33052015474069|Planting native to attract birds to your yard|09-17-2022|i2330027a|0.00|4|||5|b1886624a|14839632
p1141290a|33052011327121|Aladdin|09-17-2022|i2345035a|24.84|50|||0|b1901698a|15231893
p1141290a|33052011344563|Call of the wild|09-17-2022|i2376668a|24.84|3|||0|b1935513a|15231895
p1141297a|33052014746244|We're going on a bear hunt|09-06-2022|i2355624a|0.00|53||3|0|b1909022a|15145577
p1141297a|33052014976106|A column of fire|09-06-2022|i2264388a|0.00|4|||0|b1785318a|15145576
p1141372a|33052016185870|American dirt|08-31-2022|i2368761a|0.00|4|||6|b1904116a|14726356
p1141465a|33052010844845|The keeping quilt|09-14-2022|i1938742a|0.00|53||1|0|b1114413a|15176515
p1141465a|33052014011656|Babushka's doll|09-14-2022|i2139418a|0.00|53|||0|b1639103a|15176516
p1141465a|33052015534995|Beverly, right here|09-14-2022|i2347480a|0.00|53|||0|b1899328a|15176514
p1141586a|33052012193365|Kitchens & baths|09-17-2022|i1962386a|0.00|4|||6|b1501060a|14761883
p1141913a|33052011296425|A quiet place [DVD]|08-25-2022|i2301228a|165.69|3|||1|b1836218a|15083683
p1141913a|33052011297746|The irresistible blueberry farm [DVD]|08-25-2022|i2304705a|165.69|3|||1|b1843914a|15083684
p1141913a|33052011298389|Little women|08-25-2022|i2305277a|165.69|3|||1|b1838170a|15083682
p1141913a|33052011304054|Mamma mia!. Here we go again [DVD]|08-25-2022|i2312592a|165.69|3|||1|b1849868a|15083689
p1141913a|33052011353481|Snowpiercer. The complete first season [DVD]|09-08-2022|i2398955a|165.69|11|||1|b1967226a|15083681
p1141913a|33052011361476|Born a champion [DVD]|08-25-2022|i2418796a|165.69|3|||1|b1988308a|15083686
p1141913a|33052011367606|Blindspot. The fifth and final season [DVD]|09-08-2022|i2433353a|165.69|11|||1|b1999675a|15083687
p1141913a|33052011371244|Journey of my heart [DVD]|08-25-2022|i2440855a|165.69|3||1|1|b2010856a|15083688
p1141913a|33052011371624|A discovery of witches. Season 2 [DVD]|09-08-2022|i2443088a|165.69|11|||1|b1990322a|15083685
p1141971a|33052011361955|Together together [DVD].|09-17-2022|i2419987a|0.00|3|||1|b1990017a|15208513
p1141971a|33052011370139|Little girl [DVD]|09-17-2022|i2437782a|0.00|3|||1|b2005858a|15208511
p1142756a|33052016755086|The great book of King Arthur and the knights of the round table : a new Morte D'Arthur|09-15-2022|i2456840a|0.00|4|||0|b2014954a|15178772
p1143299a|33052014241121|The goblin's puzzle : being the adventures of a boy with no name and two girls called Alice|09-11-2022|i2192301a|0.00|53|||0|b1713477a|15164528
p1143299a|33052016299622|Ramona and her mother|09-11-2022|i2417425a|0.00|53|||0|b1266331a|15164531
p1143678a|33052012172567|My beloved Brontosaurus : on the road with old bones, new science, and our favorite dinosaurs|09-17-2022|i2048394a|0.00|4|||0|b1548781a|15185748
p1143678a|33052014246294|The war that saved my life|09-17-2022|i2187561a|0.00|53|||0|b1664223a|15185750
p1143678a|33052014425500|Not buying it : stop overspending and start raising happier, healthier, more successful kids|09-17-2022|i2202626a|0.00|4|||0|b1737087a|15185745
p1143678a|33052014630398|Pizza quest : my never-ending search for the perfect pizza|09-17-2022|i2449537a|0.00|4|||0|b2013584a|15185746
p1143678a|33052014773966|Troto and the trucks|09-17-2022|i2208155a|0.00|53|||0|b1682611a|15185752
p1143678a|33052015365218|Wishtree|09-17-2022|i2273427a|0.00|53|||0|b1792064a|15185749
p1143678a|33052015934807|Want to play trucks?|09-17-2022|i2303540a|0.00|53|||0|b1837120a|15185751
p1143678a|33052016818876|What artists wear|09-17-2022|i2449389a|0.00|4|||0|b2011314a|15185747
p1143678a|33052016830848|Porsche 911 GT2|09-17-2022|i2442678a|0.00|53|||0|b2009619a|15185753
p1144435a|33052012796803|The Mandel files. Volume 1, Mindstar rising ; A quantum murder|09-12-2022|i2094721a|0.00|4|||0|b1612240a|15169895
p1144435a|33052012859577|Gai-Jin : the epic novel of the birth of Modern Japan|09-12-2022|i2151979a|0.00|4|||0|b1677750a|15169898
p1144435a|33052014255899|Harry Potter and the chamber of secrets|09-12-2022|i2186498a|0.00|53|||0|b1137460a|15169897
p1144435a|33052015505508|Harry Potter and the goblet of fire [large print]|09-12-2022|i2339838a|0.00|53|||0|b1896352a|15169896
p1144574a|33052011132661|Inside Llewyn Davis [DVD]|09-07-2022|i2087707a|0.00|3|||0|b1609659a|15200272
p1144830a|33052016945562|Fairy godmothers, inc.|09-15-2022|i2421285a|0.00|4||1|0|b1987688a|15179888
p1145066a|33052012947091|Organize for a fresh start : embrace your next chapter in life|09-11-2022|i2000028a|0.00|4|||0|b1519573a|15164923
p1145066a|33052015437652|What your clutter is trying to tell you : uncover the message in the mess and reclaim your life|09-11-2022|i2320280a|0.00|4|||0|b1858930a|15164920
p1145956a|33052016484737|Come on in : 15 stories about immigration and finding home|09-07-2022|i2388023a|0.00|53||1|1|b1938148a|15093736
p1145988a|U1840279715739csup|Wind loads : guide to the wind load provisions of ASCE 7-16 / William L. Coulbourne, P.E., T. Eric Stafford, P.E.|09-15-2022|i11437157a|0.00|22|||0|b11437157a|15177877
p1146147a|33052016948913|The wrong end of the telescope|09-17-2022|i2421735a|0.00|4||2|0|b1985728a|15185159
p1146165a|33052014370714|The big sky : a novel|09-15-2022|i2418381a|0.00|4|||2|b1986493a|15083501
p1146165a|33052014370771|The way west : a novel|09-15-2022|i2418364a|0.00|4|||2|b1079755a|15083504
p1146165a|33052016417968|A thousand steps|09-15-2022|i2434613a|0.00|4||1|4|b1992915a|14945212
p1146214a|33052015216387|The phantom of Pine Hill|09-06-2022|i2322241a|0.00|53|||1|b1230791a|15079508
p1146249a|019010277005396190|The dictionary of lost words : a novel / Pip Williams.|09-08-2022|i241537a|0.00|22|||0|b241537a|15154928
p1146400a|33052012797447|The natural superiority of mules : a celebration of one of the most intelligent, sure-footed, and misunderstood animals in the world|09-17-2022|i2101558a|0.00|4|||6|b1617615a|14781888
p1146400a|33052013575495|National Geographic the national parks : an illustrated history|09-17-2022|i2175571a|0.00|4||1|6|b1696344a|14781887
p1146400a|33052014380408|USA national parks : lands of wonder.|09-17-2022|i2433296a|0.00|4|||6|b1998952a|14781886
p1146400a|33052014603239|Southwest USA and national parks : inspire, plan, discover, experience|09-17-2022|i2343099a|0.00|4|||6|b1898612a|14781882
p1146400a|33052015893128|Best easy day hikes, Grand Canyon National Park|09-17-2022|i2243555a|0.00|4|||6|b1782694a|14781880
p1146400a|33052016170203|Moon. Southwest road trip.|09-17-2022|i2359916a|0.00|4|||6|b1782696a|14781884
p1146400a|33052016214258|Hiking Grand Canyon National Park : a guide to the best hiking adventures on the North and South Rims|09-17-2022|i2371383a|0.00|4|||6|b1927445a|14781885
p1146400a|33052016410104|The rough guide to Southwest USA.|09-17-2022|i2432763a|0.00|4|||6|b1999367a|14781883
p1146400a|33052016458996|This is a book for people who love the National Parks|09-17-2022|i2413564a|0.00|4||2|6|b1930411a|14781879
p1146400a|33052016548978|Lonely Planet Grand Canyon National Park.|09-17-2022|i2402330a|0.00|4|||6|b1736930a|14781881
p1147082a|33052014003745|Shadow|09-08-2022|i2139804a|0.00|53|||1|b1447839a|15083445
p1148282a|33052014735734|Harry Potter and the chamber of secrets|08-20-2022|i2212734a|178.44|53|||0|b1137460a|15092553
p1148558a|33052014347472|The last trial [large print]|09-17-2022|i2375862a|18.99|4|||0|b1933104a|15184255
p1148558a|33052014900791|Below the belt [large print]|09-17-2022|i2234123a|18.99|4|||0|b1767711a|15184252
p1148558a|33052015219951|Judgment [large print] : a novel|09-17-2022|i2323882a|18.99|4|||0|b1882295a|15184250
p1148558a|33052015499272|Skin game [large print]|09-17-2022|i2336944a|18.99|4|||0|b1889504a|15184253
p1148558a|33052016307680|Class act [large print]|09-17-2022|i2417122a|18.99|4|||0|b1980338a|15184254
p1148558a|33052016578611|Missing and endangered [large print]|09-17-2022|i2408276a|18.99|4|||0|b1974663a|15184251
p1148558a|33052016741680|Something wilder|09-17-2022|i2454433a|18.99|4||9|0|b2009341a|15184258
p1148558a|33052016876692|The most fun we ever had : a novel|09-14-2022|i2338603a|18.99|4|||1|b1886976a|15070818
p1149069a|33052015310594|Big Nate strikes again|09-11-2022|i2264046a|0.00|53|||0|b1478825a|15165950
p1149069a|33052015586805|Big Nate : say good-bye to Dork City|09-11-2022|i2370608a|0.00|53|||0|b1668023a|15165952
p1149069a|33052015845375|Big Nate : The gerbil ate my homework|09-11-2022|i2389176a|0.00|53|||0|b1947730a|15165951
p1149893a|330250400137719doug|When calls the heart. The television movie collection. [Year one] / Frontier Productions LLC ; Millennium Entertainment ; Hallmark Channel.|09-06-2022|i11586733a|19.34|22|||2|b11586733a|15080429
p1149893a|33052015607767|Ways to make sunshine|08-25-2022|i2373775a|19.34|53|||1|b1928431a|15046187
p1150036a|33052015516059|What to do when you worry too much : a kid's guide to overcoming anxiety|09-04-2022|i2342011a|0.00|53||2|3|b1420291a|14878878
p1150165a|33052015197595|Bella the bunny|09-04-2022|i2312958a|0.00|53||1|4|b1847193a|14851137
p1150367a|33052014160503|Soft furnishings : professional results|09-12-2022|i2166679a|0.00|25|||0|b1688906a|15070177
p1150481a|33052012134450|The business book|09-06-2022|i2096769a|0.00|4|||6|b1612997a|14780508
p1150481a|33052013035896|How to deliver a TED talk : secrets of the world's most inspiring presentations|09-06-2022|i2095347a|0.00|4||1|5|b1611650a|14862350
p1150481a|33052016621361|The infinite game|09-06-2022|i2352881a|0.00|4|||6|b1843784a|14780507
p1150481a|33052016789846|Man's search for meaning|09-07-2022|i2443436a|0.00|4||7|0|b1425974a|15151806
p1150524a|33052011373208|The Indian doctor. Season three [DVD]|09-14-2022|i2447480a|0.00|11|||2|b1994705a|15026976
p1150524a|33052016606891|Hiking waterfalls Rocky Mountain National Park : a guide to the park's greatest waterfalls|09-14-2022|i2349440a|0.00|4|||4|b1902960a|14865451
p1150524a|33052016643480|Go tell the bees that I am gone : a novel|09-14-2022|i2440046a|0.00|4||3|2|b1985667a|15026978
p1150739a|33052015243233|This is not cheesy! : easy and delicious dairy-free recipes for kids with allergies|09-10-2022|i2331167a|0.00|53|||0|b1888911a|15160548
p1150739a|33052015313762|Getting it together : how to organize your space, your stuff, your time -- and your life|09-10-2022|i2264955a|0.00|53||1|0|b1801897a|15160546
p1150739a|33052018009631|Be the boss of your stuff : the kids' guide to decluttering and creating your own space|09-10-2022|i2454698a|0.00|53|||0|b2004776a|15160549
p1151053a|33052013768520|Cinder|09-14-2022|i2116306a|0.00|53|||0|b1520616a|15177028
p1151053a|33052016622955|The queen of nothing|09-14-2022|i2353681a|0.00|53||3|0|b1902761a|15177030
p1151187a|33052012102044|The spark : a mother's story of nurturing genius|09-13-2022|i2088125a|20.00|4|||6|b1608123a|14746654
p1151187a|33052014438420|Rubber band engineer : build slingshot powered rockets, rubber band rifles, unconventional catapults, and more guerrilla gadgets from household hardware|09-13-2022|i2206215a|20.00|4|||6|b1743600a|14746659
p1151187a|33052016231039|Woodworking : the complete step-by-step manual.|09-13-2022|i2371537a|20.00|4|||6|b1928977a|14746658
p1151187a|33052016879852|The ultimate tool book.|09-13-2022|i2339048a|20.00|4|||6|b1894046a|14746655
p1151187a|33052098715602|ADHD - living without brakes|09-13-2022|i1765713a|20.00|4|||6|b1421910a|14746656
p1151326a|33052015724877|The whisper man|09-17-2022|i2352357a|0.00|4|||0|b1898726a|15187292
p1151326a|33052016875017|The daughters of Temperance Hobbs : a novel|09-17-2022|i2337915a|0.00|4|||0|b1886958a|15187293
p1151857a|33052013947058|The story hour : a novel|09-14-2022|i2111828a|0.00|4|||1|b1618486a|15107132
p1151857a|33052016514145|The peculiar fate of Holly Banks : a novel|09-14-2022|i2393616a|0.00|4|||1|b1952732a|15107134
p1151857a|33052098723465|Home to Big Stone Gap : a novel|09-14-2022|i1755777a|0.00|4|||1|b1410799a|15107133
p1151903a|33052013880135|Way of the ninja|08-19-2022|i2016718a|12.59|53|||0|b1519523a|15089897
p1152196a|33052015297668|The last council|09-16-2022|i2260017a|0.00|53|||2|b1781990a|15086735
p1152533a|313930397979179arap|Cyrano [videorecording] / Metro Goldwyn Mayer Pictures presents ; in association with Bron Creative ; a Working Title production ; directed by Joe Wright ; produced by Tim Bevan, Eric Fellner, Guy Heeley ; screenplay by Erica Schmidt.|09-07-2022|i4764415a|0.00|21|||0|b4764415a|15200480
p1152807a|33052015971288|The lion, the witch and the wardrobe [sound recording]|09-16-2022|i2317430a|0.00|53||1|0|b1384475a|15181840
p1152807a|33052099402424|The adventures of Tom Sawyer [sound recording]|09-16-2022|i1810708a|0.00|53|||0|b1384749a|15181841
p1152864a|33052016734644|Book lovers|08-27-2022|i2451760a|20.37|4|43|43|0|b1999863a|15114476
p1153463a|33052014061610|With a friend by your side|09-16-2022|i2152924a|0.00|53|||0|b1678887a|15182345
p1153552a|33052015553854|Safe haven|09-16-2022|i2356556a|0.00|4|||0|b1475225a|15182599
p1153556a|33052016495741|The brightest night|09-12-2022|i2389617a|0.00|53|||1|b1938145a|15103356
p1153556a|33052016604268|The Burning Shadow|09-12-2022|i2348754a|0.00|53|||1|b1898999a|15103355
p1153556a|33052016756159|The neuroscience of you : how every brain is different and how to understand yours|09-15-2022|i2457679a|0.00|4||1|0|b2014868a|15180469
p1153804a|33052011337591|Maleficent. Mistress of evil|09-16-2022|i2362647a|0.00|50|||0|b1919042a|15226806
p1153804a|33052011358902|Australian bushfire rescue [DVD]|09-16-2022|i2410654a|0.00|50|||0|b1976142a|15226811
p1153804a|33052015697230|Brother Bear [DVD]|09-16-2022|i2293882a|0.00|50|||0|b1308956a|15226807
p1153817a|33052010547000|Romancing Miss Brontë : a novel|09-15-2022|i1893403a|0.00|4|||0|b1467586a|15179476
p1153817a|33052016435101|The letter from Briarton Park|09-15-2022|i2438928a|0.00|4||1|0|b2004081a|15179477
p1153995a|33052013553336|Prodigy : a Legend novel|09-03-2022|i2168657a|24.84|53|||0|b1540639a|15135201
p1153995a|33052016543086|The house in the cerulean sea|08-25-2022|i2401102a|24.84|4|12|12|0|b1931247a|15108200
p1154182a|33052016811954|The lioness|09-14-2022|i2448123a|0.00|4||13|0|b2005465a|15176677
p1154322a|33052013007747|Just my luck!|09-01-2022|i2080155a|0.00|53|1||1|b1593770a|15063986
p1154322a|33052015221924|The lost heir : the graphic novel|09-01-2022|i2324629a|0.00|53||1|0|b1860223a|15132291
p1154322a|33052015769070|Night of the bats!|09-01-2022|i2377780a|0.00|53||1|1|b1934161a|15063980
p1154373a|33052015065396|The clairvoyants : a novel|09-04-2022|i2237397a|0.00|4|||0|b1771191a|15139141
p1154373a|33052016893812|Feed me vegan|09-04-2022|i2333189a|0.00|4|||0|b1855463a|15139142
p1154373a|33052016935761|The Little Pine cookbook : modern plant-based comfort|09-04-2022|i2423056a|0.00|4||1|0|b1990345a|15139143
p1154386a|33052016666036|The tarnished garden|09-01-2022|i2442293a|0.00|53|||1|b2008540a|15031449
p1154548a|33052014414371|A study in scarlet ; The sign of four ; The hound of the Baskervilles|09-15-2022|i2199066a|0.00|4|||1|b1731147a|15111676
p1155665a|R02524168439denv|Unbroken / Rachel Caine.|09-15-2022|i241900a|0.00|22|||0|b241900a|15178959
p1155833a|33052015887856|The bad beginning|09-15-2022|i2241420a|0.00|53||3|0|b1210232a|15179108
p1158481a|33052016589469|Good omens : the nice and accurate prophecies of Agnes Nutter, witch|09-15-2022|i2345068a|0.00|4||1|1|b1368698a|15112992
p1158732a|33052015036512|How to change your mind : what the new science of psychedelics teaches us about consciousness, dying, addiction, depression, and transcendence|09-03-2022|i2300723a|0.00|4||7|0|b1823226a|15135158
p1158802a|33052015190871|It's a fungus among us : the good, the bad & the downright scary|09-13-2022|i2258186a|0.00|53||1|0|b1796449a|15172723
p1158802a|33052015751805|Protozoa|09-16-2022|i2357062a|0.00|53|||0|b1909742a|15182674
p1158802a|33052016151682|The scouting guide to basic fishing : 200 essential skills for selecting tackle, tying knots, casting, and catching fish|09-16-2022|i2355364a|0.00|4|||0|b1898648a|15182673
p1158802a|33052016504591|The 10 greatest conspiracies of all time : decoding history's unsolved mysteries|09-16-2022|i2392423a|0.00|4|||0|b1949131a|15182671
p1158802a|33052016522197|COVID-19 : the greatest cover-up in history : from Wuhan to the White House|09-16-2022|i2398290a|0.00|4|||0|b1964881a|15182672
p1159333a|33052011196492|Happy Valley. [Season 1].|09-15-2022|i2168073a|0.00|11|||2|b1694285a|14990980
p1159333a|33052011248590|Ray Donovan. Season four|09-15-2022|i2231704a|0.00|11|||2|b1776596a|14990981
p1159333a|33052011317577|Jamestown. The complete season 2 [DVD]|09-15-2022|i2329739a|0.00|11|||5|b1883173a|14780923
p1159333a|33052011321025|Outlander. Season Four.|09-15-2022|i2334041a|0.00|11|||6|b1891510a|14675452
p1159333a|33052011362888|Bloodlands [DVD] : the past isn't dead|09-15-2022|i2421466a|0.00|11|||5|b1984227a|14780921
p1159333a|33052013121043|Jack Irish. Set 2 [DVD]|09-15-2022|i2106860a|0.00|11|||2|b1620825a|14990983
p1159333a|33052014619748|The eleventh man|09-15-2022|i2279690a|0.00|4|||2|b1811380a|14990982
p1159333a|33052014625786|Home skills : master your domain with practical solutions to everyday challenges|09-15-2022|i2444914a|0.00|4|||1|b2011087a|15087189
p1159333a|33052016475529|Linux in easy steps|09-15-2022|i2416861a|0.00|4|||5|b1983793a|14780922
p1159333a|33052016917363|The Maya : a very short introduction|09-15-2022|i2426298a|0.00|4|||1|b1993359a|15087188
p1159333a|33052016928741|The girl and the mountain|09-15-2022|i2425899a|0.00|4|||1|b1992863a|15087190
p1159835a|33052016477814|Morningside heights|09-16-2022|i2417801a|0.00|25|||0|b1923871a|15089168
p1160135a|33052016736367|The spy who knew too much : an ex-CIA officer's quest through a legacy of betrayal / Howard Blum.|09-06-2022|i2452287a|0.00|4|||0|b2013757a|15145483
p1160135a|33052016794523|Nasty, brutish, and short : adventures in philosophy with my kids|09-06-2022|i2445851a|0.00|4|||1|b2006046a|15135733
p1160687a|33052012105039|In the morning I'll be gone : a Detective Sean Duffy novel|09-12-2022|i2088858a|0.00|4|||0|b1609245a|15168848
p1160703a|33052015135595|3 kings : Diddy, Dr. Dre, Jay Z, and hip-hop's multibillion-dollar revolution|09-17-2022|i2285269a|0.00|4|||0|b1814993a|15184602
p1160960a|33052014216016|Fancy Nancy and the posh puppy|09-13-2022|i2173190a|0.00|53|||0|b1392588a|15173858
p1160960a|33052015237409|Star Wars : The force awakens|09-13-2022|i2329767a|0.00|53|||0|b1857140a|15173859
p1161059a|33052015141742|Beautiful days : stories|09-16-2022|i2285595a|0.00|4|||1|b1815916a|15115986
p1161066a|33052012185049|Avatar, the last Airbender. The search|09-06-2022|i2052293a|0.00|53|1||0|b1551031a|15141679
p1161066a|33052013212305|Inferno [sound recording] : [a novel]|09-17-2022|i2052265a|0.00|4|||0|b1545977a|15186054
p1161066a|33052014878641|The unofficial Pokémon GO field guide|09-17-2022|i2226728a|0.00|53|||0|b1764347a|15186051
p1161066a|33052015233614|Rumple Buttercup : a story of bananas, belonging, and being yourself|09-17-2022|i2328445a|0.00|53|||0|b1886052a|15186052
p1161066a|33052015513288|Ash's quest : the essential handbook|09-17-2022|i2341355a|0.00|53|||0|b1894944a|15186053
p1161066a|33052016834972|Minecraft : Mobestiary|09-17-2022|i2271013a|0.00|53|||0|b1805881a|15186050
p1161188a|33052013583853|Curious George goes to a movie|09-17-2022|i2123455a|0.00|53|||0|b1115476a|15184330
p1161188a|33052014691796|Curious George|09-17-2022|i2194828a|0.00|53|||0|b1445291a|15184329
p1161188a|33052014715199|A kid's guide to keeping chickens|09-17-2022|i2201588a|0.00|53|||1|b1737302a|15087242
p1161188a|33052015595855|Poppleton every day|09-17-2022|i2369083a|0.00|53|||2|b1930602a|14990091
p1161188a|33052015658273|Curious George feeds the animals|09-17-2022|i2288727a|0.00|53|||0|b1115474a|15184328
p1161366a|33052011255744|Doctor Strange|09-14-2022|i2241877a|0.00|3|||0|b1781845a|15221641
p1161366a|33052011330232|Fast & Furious presents. Hobbs & Shaw|09-14-2022|i2351909a|0.00|3|||0|b1905520a|15221642
p1161366a|33052011350842|The Irishman [DVD]|09-14-2022|i2393366a|0.00|3|||0|b1939228a|15221640
p1161494a|33052015772926|Heidi Heckelbeck gets glasses|09-17-2022|i2380794a|0.00|53||1|0|b1531584a|15184718
p1161637a|33052016741128|The measure : a novel / Nikki Erlick.|09-08-2022|i2454532a|0.00|4||31|0|b2011792a|15154805
p1162916a|R04150494799denv|Declutter like a mother : a guilt-free, no-stress way to transform your home and your life / Allie Casazza.|09-17-2022|i240730a|0.00|22|||2|b240730a|15116314
p1162916a|R05015801899lsvl|Let it be easy : simple actions to create an extraordinary life / Tolly Burkan.|09-17-2022|i1984708a|0.00|22|||0|b1984708a|15185585
p1163181a|33052016811871|Plagues in the nation : how epidemics shaped America|08-25-2022|i2448129a|25.92|4|||0|b2011301a|15110435
p1163423a|33052012560035|1356 : a novel|09-15-2022|i2034807a|0.00|4|||0|b1538949a|15179652
p1163423a|33052015099528|The armageddon file|09-15-2022|i2273586a|0.00|4|||0|b1793460a|15179654
p1163423a|33052016878177|Buried|09-15-2022|i2339863a|0.00|4|||0|b1891321a|15179653
p1163684a|R02402464289denv|A daughter's love : Thomas More and his dearest Meg / John Guy.|09-16-2022|i241730a|0.00|22|||0|b241730a|15181257
p1163749a|33052014356499|Applesauce Day|09-16-2022|i2387132a|0.00|53||2|0|b1946148a|15182529
p1164324a|U1810186217719uwyp|The last great game : Duke vs. Kentucky and the 2.1 seconds that changed basketball / Gene Wojciechowski.|09-17-2022|i3304949a|0.00|22|||0|b3304949a|15186766
p1164324a|U1860258989159dupp|The Wintringham mystery / Anthony Berkeley ; with an introduction by Tony Medawar.|09-17-2022|i11815826a|0.00|22|||0|b11815826a|15186765
p1164748a|33052098100268|Pathologies of power : health, human rights, and the new war on the poor : with a new preface by the author|09-06-2022|i1869395a|0.00|4|||1|b1461331a|15046354
p1164783a|33052013826823|Ms. Marvel. Vol. 1, No normal|09-17-2022|i2133883a|0.00|53|||0|b1664151a|15186622
p1164783a|33052015491469|Riverbound|09-17-2022|i2334940a|0.00|53|||0|b1889747a|15186620
p1164783a|33052015812185|My life as a billionaire|09-17-2022|i2405502a|0.00|53|||0|b1971533a|15186621
p1164783a|33052016859896|Swim team|09-17-2022|i2450983a|0.00|53||1|0|b2012018a|15186619
p1164977a|33052011273614|Spider-man. Homecoming [DVD]|09-15-2022|i2268465a|0.00|3||1|0|b1804321a|15224441
p1164977a|330600134862419lmnt|A journal for Jordan [dvd] / produced by Todd Black, Jason Blumenthal, Michael B. Jordan, Steve Tisch, Denzel Washington ; written by Virgil Williams ; directed by Denzel Washington.|09-17-2022|i4682442a|0.00|21|||0|b4682442a|15231363
p1165133a|33052016219331|Untamed|09-17-2022|i2372926a|0.00|4||2|0|b1924945a|15185524
p1165133a|33052016781892|Atlas of the heart [large print] : mapping meaningful connection and the language of human experience|09-17-2022|i2441422a|0.00|4|1||0|b1997298a|15185523
p1165253a|33052015564240|James Herriot's treasury for children|09-01-2022|i2359251a|0.00|53|||0|b1668816a|15132546
p1165489a|33052012506756|Slaying the badger : Greg Lemond, Bernard Hinault, and the greatest Tour de France|08-30-2022|i2004009a|0.00|4|||6|b1526009a|14695871
p1165876a|33052016407670|Sea Hawke|09-15-2022|i2432381a|0.00|4|||0|b1994410a|15179534
p1165876a|33052016729149|Sparring partners|09-15-2022|i2450591a|0.00|4||35|0|b2004955a|15179535
p1165876a|33052016750046|The best is yet to come : a novel|09-09-2022|i2456638a|0.00|4|||0|b2009482a|15159178
p1165959a|33052015252044|Check out state parks : Colorado library pass.|09-09-2022|i2386854a|27.73|7|||0|b1748015a|15207204
p1165959a|33052016532626|Super foods for super kids cookbook : 50 delicious (and secretly healthy) recipes kids will love to make|09-13-2022|i2398685a|27.73|53||1|3|b1965392a|14962229
p1165959a|33052016862056|Earth knowledge genius!|09-10-2022|i2451447a|27.73|53||1|0|b2012174a|15161467
p1165987a|33052013558350|The Amish Christmas sleigh|09-13-2022|i2170750a|0.00|4|||0|b1688400a|15173359
p1165987a|33052014492955|Amish Christmas kitchen|09-13-2022|i2222808a|0.00|4|||0|b1755184a|15173358
p1165987a|33052015099783|Amish Christmas candle|09-13-2022|i2273100a|0.00|4|||0|b1806220a|15173357
p1166116a|33052016681977|Wrong place wrong time : a novel|09-17-2022|i2461457a|0.00|18||47|0|b2017551a|15232032
p1166259a|33052013594298|The Berenstain Bears and too much teasing|09-17-2022|i2122869a|0.00|53|||0|b1066150a|15185007
p1166259a|33052015253125|The Berenstain Bears and the in-crowd|09-17-2022|i2389189a|0.00|53|||0|b1069221a|15185004
p1166259a|33052015280334|LEGO life magazine.|09-17-2022|i2341422a|0.00|4|||0|b1785684a|15184994
p1166259a|33052015329875|Baby goes to market|09-17-2022|i2271056a|0.00|53|||0|b1805820a|15185002
p1166259a|33052015365564|I have a balloon|09-17-2022|i2273439a|0.00|53|||0|b1807336a|15185006
p1166259a|33052015549969|My friend uses a wheelchair|09-17-2022|i2352686a|0.00|53|||0|b1905887a|15185003
p1166259a|33052015551981|My name is Elmo|09-17-2022|i2353233a|0.00|53|||0|b1905462a|15184999
p1166259a|33052015583307|You are home with me|09-17-2022|i2364799a|0.00|53|||0|b1922302a|15184996
p1166259a|33052015600127|Spies and pies : the sound of IE|09-17-2022|i2381176a|0.00|53|||0|b1938370a|15185005
p1166259a|33052015758313|Build me a home|09-17-2022|i2369431a|0.00|53|||0|b1925879a|15185001
p1166259a|33052015777123|Baby night-night|09-17-2022|i2382459a|0.00|53|||0|b1934118a|15185000
p1166259a|33052015876156|Baby faces : a book of happy, silly, funny babies|09-17-2022|i2241545a|0.00|53|||0|b1690862a|15184997
p1166259a|33052015876743|Creep! Crawl!|09-17-2022|i2241860a|0.00|53|||0|b1784472a|15184998
