patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1149392a|33052016883656|A clash of kings|09-19-2022|i2340053a|0.00|4|||0|b1127675a|15191972
p1150469a|33052016895957|Monsieur Mediocre : One American Learns the High Art of Being Everyday French|09-19-2022|i2333076a|0.00|4|||0|b1885474a|15191869
p1150526a|33052015853213|Schitt$ Creek. Complete TV series. [DVD] : binge watch set.|09-18-2022|i2392626a|0.00|67||2|0|b1954147a|15118241
p1150649a|33052016423495|Azura ghost|09-19-2022|i2436299a|0.00|4|||3|b2002049a|14948360
p1150649a|33052016736219|For the throne / Hannah Whitten.|09-19-2022|i2452277a|0.00|4|||1|b2007789a|15118794
p1150990a|33052015540935|Grumplets and pests|09-19-2022|i2349940a|0.00|53|||1|b1902353a|15117088
p1150990a|33052015551536|Lionel Messi|09-19-2022|i2353070a|0.00|53|||1|b1905082a|15117084
p1150990a|33052015613740|Simone Biles : golden girl of gymnastics|09-19-2022|i2374588a|0.00|53|||1|b1928500a|15117082
p1150990a|33052015658554|Caterflies and ice|09-19-2022|i2288757a|0.00|53|||1|b1819828a|15117089
p1150990a|33052015784657|Willa the wisp|09-19-2022|i2389991a|0.00|53|||1|b1946421a|15117094
p1150990a|33052015807821|Ben Yokoyama and the cookie of doom|09-19-2022|i2402752a|0.00|53|||2|b1968522a|15075795
p1150990a|33052015844774|Tom Brady|09-19-2022|i2395880a|0.00|53|||1|b1962322a|15117085
p1150990a|33052015845730|The last kids on Earth|09-19-2022|i2389173a|0.00|53|||1|b1695069a|15117087
p1150990a|33052016333835|In the meantime|09-19-2022|i2432020a|0.00|53|||1|b1995802a|15117091
p1150990a|33052016443717|Trouble with Tattle-Tails|09-19-2022|i2410379a|0.00|53|||1|b1976576a|15117086
p1150990a|33052016645816|Ben Yokoyama and the cookie of perfection|09-19-2022|i2432881a|0.00|53|||2|b1996779a|15059334
p1150990a|33052016656888|Catalina incognito|09-19-2022|i2439141a|0.00|53|||1|b2005391a|15117092
p1150990a|33052016657530|The new friend fix|09-19-2022|i2439735a|0.00|53|||1|b2005424a|15117090
p1150990a|33052016867220|New from here|09-19-2022|i2453497a|0.00|53|||2|b2004806a|15075797
p1153804a|33052011368711|Pennyworth. The complete first season [DVD]|09-18-2022|i2435568a|0.00|11|||0|b1993785a|15187960
p1153804a|33052012928794|Encyclopedia Brown and the case of the slippery salamander|09-18-2022|i2000298a|0.00|53|||0|b1357440a|15187951
p1153804a|33052012928810|Encyclopedia Brown and the case of Pablo's nose|09-18-2022|i2000300a|0.00|53|||0|b1385432a|15187948
p1153804a|33052013866845|Encyclopedia Brown and the case of the sleeping dog|09-18-2022|i2009031a|0.00|53|||0|b1357439a|15187947
p1153804a|33052014951067|Shadow and bone|09-18-2022|i2258258a|0.00|53|||0|b1527255a|15187946
p1153804a|33052016122634|Cooking for one : scaled recipes, no-waste solutions, and time-saving tips|09-18-2022|i2382300a|0.00|4|||0|b1935900a|15187945
p1153804a|33052016552822|Astronauts : women on the final frontier|09-18-2022|i2402951a|0.00|53|||0|b1922452a|15187950
p1153804a|33052016840037|Encyclopedia Brown takes the case|09-18-2022|i2442072a|0.00|53|||0|b2009700a|15187949
p1153804a|33052016840102|Encyclopedia Brown and the case of the midnight visitor|09-18-2022|i2442040a|0.00|53|||0|b1201900a|15187952
p1153804a|33052097156634|Encyclopedia Brown and the case of the mysterious handprints|09-18-2022|i1641515a|0.00|53|||0|b1385429a|15187956
p1153843a|33052016731848|More than you'll ever know : a novel|09-19-2022|i2451099a|0.00|4||6|0|b2008934a|15191149
p1154322a|33052011258318|Trolls [DVD]|09-18-2022|i2247303a|0.00|50|||2|b1788284a|15151485
p1154322a|33052011344332|Trolls world tour|09-18-2022|i2376696a|0.00|50|||2|b1935511a|15151487
p1154322a|33052014137493|Happy in our skin|09-19-2022|i2163266a|0.00|53|||0|b1678851a|15193034
p1154322a|33052014357547|Food play!|09-19-2022|i2391569a|0.00|53|||0|b1950037a|15193035
p1154322a|33052014798369|The ElseWhere chronicles|09-19-2022|i2216082a|0.00|53|||0|b1463187a|15193038
p1154322a|33052015150693|Scooby-Doo! The night of the undead!|09-19-2022|i2247638a|0.00|53|||0|b1788357a|15193039
p1154322a|33052015212006|Scooby-Doo in Bake-off mayhem|09-19-2022|i2320904a|0.00|53|||0|b1859918a|15193040
p1154322a|33052015537295|The complete baking book for young chefs|09-19-2022|i2349266a|0.00|53|||0|b1902438a|15193042
p1154322a|33052015594064|My first cookbook : fun recipes to cook together...with as much mixing, rolling, scrunching, and squishing as possible!.|09-19-2022|i2367698a|0.00|53|||0|b1925575a|15193036
p1154322a|33052015749817|Witches and wizards|09-19-2022|i2354342a|0.00|53|||0|b1907727a|15193032
p1154322a|33052016327761|Super sleepover!|09-19-2022|i2428010a|0.00|53|||0|b1988251a|15193041
p1154322a|33052016794143|The storm whale|09-19-2022|i2446442a|0.00|53||1|0|b1618227a|15193033
p1154322a|33052016926950|Mr. Watson's chickens|09-19-2022|i2425600a|0.00|53||1|0|b1991359a|15193031
p1154322a|33052016951883|The Delish kids (super-awesome, crazy-fun, best-ever) cookbook : 100+ amazing recipes|09-19-2022|i2420219a|0.00|53||1|0|b1986349a|15193037
p1154322a|33052018005704|The absent author|09-19-2022|i2456934a|0.00|53|||0|b1096451a|15193045
p1155000a|33052016750996|Portrait of an unknown woman|09-19-2022|i2456753a|0.00|18||35|0|b2009510a|15236417
p1156110a|33052016769376|The hookup plan|09-19-2022|i2458508a|0.00|4|||0|b2014691a|15192764
p1156166a|33052014978649|Ender's shadow|09-19-2022|i2265303a|0.00|4|||1|b1800885a|15125486
p1156166a|33052097700381|French the easy way|09-19-2022|i1670687a|0.00|4|||1|b1399105a|15125506
p1156386a|376530193121916cals|The Holy Trinity and the law of three : discovering the radical truth at the heart of Christianity / Cynthia Bourgeault.|09-18-2022|i2818576a|0.00|40|||2|b2818576a|15140040
p1157474a|33052015817473|Arcade and the fiery metal tester|09-19-2022|i2378179a|0.00|53|||0|b1936097a|15193080
p1157474a|33052016346217|The unofficial guide to Minecraft redstone|09-19-2022|i2390073a|0.00|53|||0|b1951337a|15193082
p1157710a|33052099456354|The hero with a thousand faces|09-19-2022|i1804191a|0.00|4||1|0|b1419697a|15193148
p1158481a|33052013400538|The painting workbook : how to get started and stay inspired|09-19-2022|i2150723a|0.00|4|||6|b1677267a|14776946
p1159157a|313930383447119arap|A treacherous tide / Franklin W. Dixon.|09-19-2022|i4554973a|0.00|22|||2|b4554973a|15123796
p1159157a|313930390507479arap|As the falcon flies / Franklin W. Dixon.|09-19-2022|i4714888a|0.00|22|||2|b4714888a|15123797
p1159157a|50072500949jcpp|Dungeons & detectives / Franklin W. Dixon.|09-19-2022|i6410965a|0.00|22|||2|b6410965a|15123795
p1159249a|33052016460257|Night came with many stars : a novel|09-18-2022|i2414294a|0.00|4|||0|b1979531a|15188855
p1159249a|33052016494652|The searcher|09-18-2022|i2389568a|0.00|4|||0|b1935390a|15188854
p1159321a|33052013302403|Chupacabra|09-19-2022|i2070134a|0.00|53|||0|b1585626a|15193750
p1159321a|33052014383147|The Aquamarine surfboard|09-19-2022|i2438969a|0.00|53|||0|b2004827a|15193752
p1159321a|33052016288815|When the world was ours|09-19-2022|i2412309a|0.00|6|||0|b1977313a|15193751
p1159321a|33052016650113|Operation do-over|09-19-2022|i2435066a|0.00|53|||0|b1999823a|15193753
p1159321a|33052016656359|Those kids from Fawn Creek|09-19-2022|i2439088a|0.00|53|||0|b2005437a|15193756
p1159321a|33052016660443|Louisa June and the Nazis in the waves|09-19-2022|i2440707a|0.00|6|||0|b2006099a|15193747
p1159321a|33052016674527|Mr. Lemoncello's very first game|09-19-2022|i2447831a|0.00|53||1|0|b2011689a|15193749
p1159321a|33052016867998|The fort / Gordon Korman.|09-19-2022|i2453586a|0.00|53||1|0|b2015471a|15193754
p1159321a|33052018008344|Over and out|09-19-2022|i2453654a|0.00|53|||0|b2017058a|15193755
p1159321a|33052018026965|The sun does shine : an innocent man, a wrongful conviction, and the long path to justice / Anthony Ray Hinton, with Lara Love Hardin and Olugbemisola Rhuday-Perkovich.|09-19-2022|i2459343a|0.00|6|||0|b2019725a|15193748
p1161015a|12400515146789mssp|The Norton Shakespeare. Volume 1, early plays and poems / Stephen Greenblatt, General Editor, Harvard University ; Walter Cohen, University of Michigan ; Suzanne Gossett, General Textual Editor, Loyola University Chicago (Emerita) ; Jean E. Howard, Columb|09-18-2022|i10168639a|0.00|22|||0|b10168639a|15187920
p1161015a|315260041242099engl|The little book of restorative justice / Howard Zehr.|09-18-2022|i13940628a|0.00|22|||0|b13940628a|15187916
p1161015a|315260041242179engl|The little book of circle processes : a new/old approach to peacemaking / Kay Pranis.|09-18-2022|i13940637a|0.00|22|||0|b13940637a|15187917
p1161015a|33052015052147|Birds, art, life : a year of observation|09-18-2022|i2233145a|0.00|4|||5|b1769495a|14829073
p1161015a|U1899102800839rgsp|The American West : a new interpretive history / Robert V. Hine & John Mack Faragher|09-18-2022|i1222968a|0.00|22|||0|b1222968a|15187921
p1161015a|U1899114214049rgsp|The little book of restorative discipline for schools : teaching responsibility, creating caring climates / Lorraine Stutzman Amstutz and Judy H. Mullet.|09-18-2022|i2932793a|0.00|22|||0|b2932793a|15187919
p1161015a|U1899114234649rgsp|The little book of race and restorative justice : black lives, healing, and US social transformation / Fania E. Davis.|09-18-2022|i2966921a|0.00|22|||0|b2966921a|15187918
p1161105a|33052013506763|The shadow throne|09-19-2022|i2183429a|0.00|53|||0|b1596645a|15193281
p1161105a|33052016746861|Sands of Dune / Brian Herbert and Kevin J. Anderson.|09-19-2022|i2455200a|0.00|4|||0|b2009516a|15193279
p1161105a|33052016810352|The druid|09-19-2022|i2447634a|0.00|4|||0|b2009314a|15193280
p1161295a|33052015010053|Dead weight : murder at Camp Bloom|09-18-2022|i2292213a|0.00|53|||1|b1819179a|15111587
p1161295a|33052015202890|Casey Jones|09-18-2022|i2314998a|0.00|53|||1|b1851769a|15111583
p1161295a|33052015257258|Pumpkinheads|09-18-2022|i2349756a|0.00|53|||1|b1902874a|15111577
p1161295a|33052015575204|The case of the missing adults!|09-18-2022|i2362367a|0.00|53|||1|b1920586a|15111569
p1161295a|33052015760749|Kerry and the knight of the forest|09-18-2022|i2384391a|0.00|53|||1|b1938747a|15111570
p1161295a|33052016551691|Cub|09-18-2022|i2402929a|0.00|53|||1|b1919022a|15111578
p1161295a|33052016636708|Garfield worldwide|09-18-2022|i2435520a|0.00|53|||1|b1613779a|15111572
p1161295a|33052016848386|Trickster : Native American tales : a graphic collection|09-18-2022|i2061516a|0.00|53|||1|b1477221a|15111568
p1161366a|33052011314020|Star trek Discovery. Season one [DVD].|09-19-2022|i2324091a|0.00|11|||0|b1857438a|15192852
p1161627a|33052012120418|Improving your soil : a practical guide to soil management for the serious home gardener|09-19-2022|i2093237a|0.00|4|||0|b1611574a|15190958
p1162916a|33052015254115|Qi gong : five elements energy balance|09-19-2022|i2323365a|0.00|3|||2|b1882210a|15172077
p1163039a|33052016399653|The Sisters Sweet : a novel|09-19-2022|i2430276a|0.00|4|||1|b1990902a|15121560
p1163039a|33052016727655|The seamstress of New Orleans|09-19-2022|i2450296a|0.00|4|||1|b2012095a|15121565
p1163039a|33052016733190|Moonlight and the pearler's daughter / Lizzie Pook.|09-19-2022|i2452150a|0.00|4|||1|b2012087a|15121564
p1163040a|33052012524288|HR for small business : an essential guide for managers, human resources professionals, and small business owners|09-18-2022|i2008523a|0.00|4|||1|b1528583a|15115988
p1164324a|33052016935118|Crossroads|09-19-2022|i2424621a|0.00|4||3|6|b1983109a|14788989
p1164977a|33052011358472|The great tours [DVD] : Ireland and Northern Ireland|09-18-2022|i2410696a|0.00|11|||2|b1975006a|15017309
p1164977a|33052012033421|One thousand gifts : a dare to live fully right where you are|09-18-2022|i1943416a|0.00|4|||1|b1493428a|15109786
p1164977a|33052014367637|iPhone : updated for iPhone 12 and iOS 14|09-18-2022|i2416121a|0.00|4|||6|b1983842a|14711289
p1164977a|33052016431639|The real Anthony Fauci : Bill Gates, big pharma, and the global war on democracy and public health|09-18-2022|i2438739a|0.00|4|||1|b1997754a|15109787
p1164977a|33052016744049|A shoe story / Jane L. Rosen.|09-18-2022|i2455131a|0.00|4|||0|b2008047a|15189633
p1164977a|33052016759740|My American life|09-18-2022|i2458966a|0.00|4||2|0|b2021081a|15189631
p1164977a|33052016802995|Recessional : the death of free speech and the cost of a free lunch|09-18-2022|i2446685a|0.00|4||1|0|b2009786a|15189632
p1165570a|33052011204155|Inside out [DVD]|09-19-2022|i2178738a|0.00|50|||4|b1697455a|15131735
p1165570a|33052011211218|The incredible journey [DVD]|09-19-2022|i2184072a|0.00|50|||4|b1707718a|15131711
p1165570a|33052011258094|Sing [DVD]|09-19-2022|i2245712a|0.00|50|||4|b1787730a|15131713
p1165570a|33052011266204|James and the giant peach [DVD]|09-19-2022|i2260102a|0.00|50|||4|b1481165a|15131710
p1165570a|33052011268218|Hotel for dogs [DVD].|09-19-2022|i2261927a|0.00|50|||4|b1799841a|15131715
p1165570a|33052011334622|Abominable|09-19-2022|i2358192a|0.00|50|||4|b1918906a|15131716
p1165570a|33052099062319|Care Bears. Fitness fun [DVD]|09-19-2022|i1795994a|0.00|50|||4|b1400677a|15131712
p1165819a|33052014632980|Grain-free cookbook for beginners : your essential guide to living a grain-free lifestyle / Cheryl McColgan.|09-18-2022|i2454136a|0.00|4|||0|b2017677a|15189638
p1165819a|33052016435879|The great reset : Joe Biden and the rise of 21st century fascism|09-18-2022|i2441558a|0.00|4||1|2|b2002012a|15017316
p1165819a|33052016475370|iPhone for seniors in easy steps : covers all iPhones with iOS 14|09-18-2022|i2416851a|0.00|4|||0|b1983844a|15189640
p1165819a|33052016675508|Be joyful [sound recording] : 50 days to defeat the things that try to defeat you|09-18-2022|i2448868a|0.00|4|||1|b2012255a|15109793
p1165860a|33052015465158|The river [large print] : a novel|09-19-2022|i2327576a|0.00|4|||1|b1885145a|15125819
p1165860a|33052015820626|All the devils are here [large print]|09-19-2022|i2384433a|0.00|4|||1|b1945590a|15125821
p1165860a|33052099040737|Trust me  [large print]|09-19-2022|i1733414a|0.00|4|||1|b1431587a|15125820
p1165931a|33052016780761|The truth and beauty : how the lives and works of England's greatest poets point the way to a deeper understanding of the words of Jesus|09-19-2022|i2442867a|0.00|4|||1|b2006061a|15125698
p1166050a|33052014708590|The thank you book|09-18-2022|i2200014a|0.00|53|||0|b1710813a|15187679
p1167135a|33052016538086|Between sisters : a novel|09-18-2022|i2400047a|0.00|4||1|0|b1966827a|15188392
p1167165a|33052016638274|Mr. Putter & Tabby paint the porch|09-18-2022|i2435505a|0.00|25|||0|b2002321a|15081293
p1167293a|33052016457188|The maidens|09-19-2022|i2412743a|0.00|4|||0|b1969687a|15190916
p1167769a|14400028530379mbap|Vertigo / Alfred J. Hitchcock Productions, Inc. and Paramount Pictures Corporation ; directed by Alfred Hitchcock ; screenplay by Alec Coppel and Samuel Taylor.|09-18-2022|i13223376a|0.00|21|||0|b13223376a|15235804
p1167769a|14400028532339mbap|North by Northwest / M-G-M presents ; written by Ernest Lehman ; directed by Alfred Hitchcock.|09-18-2022|i13223377a|0.00|21|||0|b13223377a|15235803
p1167769a|313930279884609arap|Star Trek Enterprise. Season one [videorecording] / Paramount Pictures ; created by Rick Berman & Brannon Braga ; executive producers, Rick Berman, Brannon Braga ; producers, Dawn Velazquez, Antoinette Stella, J.P. Farrell.|09-18-2022|i3458626a|0.00|21|||0|b3458626a|15235801
p1167769a|334550261343199hpld|Cary Grant : the vault collection, dramas.|09-18-2022|i2639967a|0.00|21|||0|b2639967a|15235805
p1168401a|33052013110616|Robot, go bot! : a comic reader|09-19-2022|i2100053a|0.00|53|||0|b1552776a|15190175
p1168401a|33052013168630|Rabbit and Robot : the sleepover|09-19-2022|i2039325a|0.00|53|||0|b1544359a|15190180
p1168401a|33052014782132|The monster at the end of this book|09-19-2022|i2210830a|0.00|53|||0|b1381233a|15190177
p1168401a|33052015182894|And the robot went ...|09-19-2022|i2255940a|0.00|53|||0|b1794475a|15190179
p1168401a|33052015217773|Ciao, baby! : ready for a ride|09-19-2022|i2322396a|0.00|53|||0|b1859979a|15190174
p1168401a|33052015378807|R is for robot : a noisy alphabet|09-19-2022|i2276351a|0.00|53|||0|b1629471a|15190176
p1168401a|33052015495411|Blockchain for babies|09-19-2022|i2336031a|0.00|53|||0|b1891671a|15190172
p1168401a|33052015503131|123 : early learning at the museum.|09-19-2022|i2338434a|0.00|53|||0|b1894145a|15190173
p1168401a|33052015944426|Robots, robots everywhere!|09-19-2022|i2307186a|0.00|53|||0|b1844616a|15190178
p1168401a|33052016652119|Monsters love colors|09-19-2022|i2437044a|0.00|53|||0|b1556480a|15190181
p1168883a|33052011358274|Dolly Parton [DVD] : 50 years at the Opry|09-19-2022|i2409403a|20.97|3|||0|b1975001a|15238384
p1168883a|33052011369743|On the rocks [DVD]|09-19-2022|i2437107a|20.97|3|||0|b2004714a|15238385
p1168883a|33052011374412|Infinite storm [DVD] / |09-19-2022|i2450423a|20.97|3||9|0|b2017567a|15238383
p1170381a|33052010261065|Kitty Hawk [DVD] : the Wright brothers' journey of invention|09-19-2022|i1858639a|0.00|3|||3|b1458296a|15167346
p1170381a|33052011138346|Your inner fish [DVD]|09-19-2022|i2095416a|0.00|3|||6|b1612646a|15096940
p1170381a|33052011298355|Spielberg|09-19-2022|i2305280a|0.00|3|||4|b1844404a|15146674
p1170381a|33052011332121|Linda Ronstadt [DVD] : the sound of my voice|09-19-2022|i2354370a|0.00|3|||5|b1907786a|15119958
p1170381a|33052014373403|Boom and bust Colorado : from the 1859 gold rush to the 2020 pandemic|09-19-2022|i2422298a|0.00|4|||5|b1990365a|14845687
p1170381a|33052015055413|Reality is not what it seems : the journey of quantum gravity|09-19-2022|i2234941a|0.00|4|||5|b1769533a|14839285
p1170381a|33052016396287|Gilgamesh : a new rendering in English verse|09-19-2022|i2430373a|0.00|4|||5|b1501022a|14845686
p1170381a|33052016478440|C# programming in easy steps|09-19-2022|i2417693a|0.00|4|||6|b1984164a|14773566
p1170381a|33052016924393|Subterranea : journey into the depths of the Earth's most extraordinary underground spaces|09-19-2022|i2427153a|0.00|4|||5|b1990152a|14845690
p1170381a|3379700109355096180|Simplicity simply the best sewing book : the essential reference for all home sewers. / Simplicity Pattern Co.|09-19-2022|i240846a|0.00|22|||2|b240846a|15119961
p1170381a|393330051873499usaf|Virtual Lm [Book :] a pictorial essay of the engineering and construction of the Apollo lunar module, the historic spacecraft that landed man on the moon / Scott P. Sullivan.|09-19-2022|i10851670a|0.00|22|||2|b10851670a|15119959
p1170716a|33052013097532|Volcanoes : fire from below|09-19-2022|i2103370a|0.00|53|||0|b1618855a|15193290
p1170716a|33052013281086|The green ninja|09-19-2022|i2073418a|0.00|53|||0|b1580293a|15193285
p1170716a|33052014047320|A team divided|09-19-2022|i2154337a|0.00|53|||0|b1681566a|15193289
p1170716a|33052014775151|Diving to a deep-sea volcano|09-19-2022|i2208695a|0.00|53|||0|b1380349a|15193282
p1170716a|33052015483912|Kiwi cannot reach!|09-19-2022|i2331582a|0.00|53|||0|b1888282a|15193284
p1170716a|33052015778154|For Otto|09-19-2022|i2382872a|0.00|53|||0|b1938735a|15193283
p1170716a|33052016345938|Monsters, Inc.|09-19-2022|i2396001a|0.00|53|||0|b1963680a|15193293
p1170716a|33052016345946|Inside out|09-19-2022|i2396006a|0.00|53|||0|b1963683a|15193292
p1170716a|33052016346035|Coco|09-19-2022|i2395996a|0.00|53|||0|b1963677a|15193291
p1170716a|33052016346233|Mario and Luigi|09-19-2022|i2395582a|0.00|53|||0|b1962362a|15193287
p1170716a|33052018005084|Masters of Spinjitzu|09-19-2022|i2455949a|0.00|53|||0|b1519474a|15193288
p1170716a|33052098842000|Team Rocket truce|09-19-2022|i1710859a|0.00|53|||0|b1383438a|15193286
p1171242a|33052015459805|The Odyssey|09-19-2022|i2324468a|0.00|4|||2|b1807310a|15041264
p1171242a|33052099755599|Captains courageous|09-19-2022|i1836005a|0.00|4|||2|b1449749a|15041266
p1171529a|33052016812184|Brotherhood|09-18-2022|i2447956a|0.00|4|||0|b2011009a|15187623
p1173339a|33052016306740|Fox tails. 03 : The giant ice cream mess|09-18-2022|i2416216a|0.00|53|||1|b1976305a|15141028
p1173339a|33052016662019|The princess in Black and the mermaid princess|09-18-2022|i2435804a|0.00|53|||1|b2001982a|15141021
p1173339a|33052016834568|The hen in the den : short vowel sounds|09-18-2022|i2450820a|0.00|53||1|1|b2016778a|15141025
p1173339a|33052098625306|On the go!|09-18-2022|i1855497a|0.00|53|||1|b1391525a|15141027
p1174077a|33052014367736|Straight : the surprisingly short history of heterosexuality|09-19-2022|i2416110a|0.00|4|||0|b1983971a|15191925
p1174217a|33052011366251|My Salinger year [DVD]|09-19-2022|i2431146a|0.00|18|||0|b1998986a|15239239
p1174217a|33052011370923|The card counter [DVD]|09-19-2022|i2440818a|0.00|18||1|0|b2002047a|15239241
p1174822a|33052015143169|Lost connections : uncovering the real causes of depression-- and the unexpected solutions|09-19-2022|i2286540a|0.00|4|||0|b1808235a|15193602
p1175551a|33052013185097|Mission to Paris [large print] : [a novel]|09-19-2022|i2049507a|0.00|4|||0|b1550358a|15190210
p1175554a|33052012165777|Palisades Park|09-19-2022|i2046869a|0.00|4|||0|b1543771a|15192982
p1175554a|33052016933030|The dressmakers of Auschwitz [large print] : the true story of the women who sewed to survive|09-19-2022|i2424446a|0.00|4|||1|b1990847a|15116796
p1175867a|33052013977865|Words spoken true [large print]|09-19-2022|i2008680a|0.00|4|||0|b1529687a|15192386
p1175867a|33052099026918|More of the best Broadway songs ever : 84 all time favorites|09-19-2022|i1734157a|0.00|4|||0|b1431874a|15192385
p1176470a|33052094798958|Let us now praise famous men : three tenant families|09-18-2022|i1353670a|0.00|4|||0|b1212335a|15187909
p1176507a|33052016745673|Why didn't you tell me? : a memoir|09-19-2022|i2455704a|0.00|4||9|0|b2013766a|15193627
p1176507a|33052016754931|Any other family|09-19-2022|i2457085a|0.00|4||12|0|b2018397a|15193626
p1176917a|33052015528674|The universal Christ : how a forgotten reality can change everything we see, hope for, and believe|09-19-2022|i2345608a|0.00|4|||0|b1896200a|15191748
p1176917a|33052016538037|The long way to a small, angry planet|09-19-2022|i2399988a|0.00|4||1|0|b1749001a|15191746
p1176917a|33052016917843|Best in snow|09-19-2022|i2426524a|0.00|4|||0|b1985643a|15191749
p1177999a|330600077585309lmnt|Unto The Breach [Book /] John Ringo.|09-18-2022|i3164297a|0.00|22|||0|b3164297a|15187813
p1178557a|33052016731897|Understanding stocks|09-18-2022|i2451164a|0.00|4|||2|b2013552a|15051636
p1178686a|33052014105110|The Great Chicago Fire, 1871|09-19-2022|i2161661a|0.00|53|||0|b1688773a|15193604
p1178686a|33052014378766|Runaways. Vol. 1, Pride & joy|09-19-2022|i2432067a|0.00|53|||0|b1994649a|15193607
p1178686a|33052014810875|The eruption of Mount St. Helens, 1980|09-19-2022|i2220998a|0.00|53|||0|b1744234a|15193603
p1178686a|33052016228753|Simon the fiddler : a novel|09-19-2022|i2371656a|0.00|4|||0|b1919848a|15193605
p1178686a|33052099386700|Savvy|09-19-2022|i1833797a|0.00|53|||0|b1417921a|15193606
p1179087a|33052011330042|Luce|09-19-2022|i2351174a|0.00|3|||0|b1905621a|15237070
p1179087a|33052011368950|Ghostbusters afterlife [DVD]|09-19-2022|i2436156a|0.00|18||1|0|b2004703a|15237069
p1179087a|33052015731286|Everybody Cut Loose Teen Musicals. Movie collection [DVD] : binge watch set.|09-19-2022|i2356088a|0.00|3|||0|b1909257a|15237068
p1179087a|33052015973144|The lost boys [DVD]|09-19-2022|i2303868a|0.00|3|||0|b1839328a|15237071
p1180037a|33052016799480|Book of night|09-19-2022|i2445773a|0.00|18||1|0|b2005797a|15239338
p1180044a|33052015363882|The Berenstain Bears' big machines|09-19-2022|i2275616a|0.00|53|||0|b1804336a|15191547
p1180044a|33052015640297|United Kingdom|09-19-2022|i2281901a|0.00|53|||0|b1812346a|15191556
p1180044a|33052015654181|Edinburgh Castle : a chilling interactive adventure|09-19-2022|i2286315a|0.00|53|||0|b1817444a|15191557
p1180044a|33052015810650|The magic of sleep : [a fascinating guide to the world of slumber]|09-19-2022|i2404384a|0.00|53|||0|b1971179a|15191542
p1180044a|33052015956222|The Berenstain Bears' class trip|09-19-2022|i2312213a|0.00|53|||0|b1450153a|15191555
p1180044a|33052016103048|The Berenstain Bears and the ghost of the theater|09-19-2022|i2377842a|0.00|53|||0|b1933189a|15191548
p1180044a|33052016315543|Park rangers and what they do|09-19-2022|i2422045a|0.00|53|||0|b1986324a|15191553
p1180044a|33052016329163|There's a ghost in this house|09-19-2022|i2429294a|0.00|53|||0|b1993528a|15191543
p1180044a|33052016472682|Ninja Boy's secret / by Tina Schneider.|09-19-2022|i2416487a|0.00|53|||0|b1983458a|15191554
p1180044a|33052016641369|Soil-eating animals|09-19-2022|i2439953a|0.00|53|||0|b2007572a|15191549
p1180044a|33052016641377|Blood-eating animals|09-19-2022|i2439945a|0.00|53|||0|b2007575a|15191546
p1180044a|33052016642839|The Loch Ness Monster|09-19-2022|i2445967a|0.00|53|||0|b2013406a|15191544
p1180044a|33052016674642|The Berenstain Bears' school talent show|09-19-2022|i2447847a|0.00|53|||0|b1952786a|15191541
p1180044a|33052016756647|Little Bat up all day|09-19-2022|i2457218a|0.00|53|||0|b2017275a|15191545
p1180044a|33052016839203|New York City subway|09-19-2022|i2448898a|0.00|53|||0|b2014733a|15191550
p1180044a|33052016977706|Vanilla|09-19-2022|i2429815a|0.00|53|||0|b1997152a|15191551
p1180044a|33052016977755|Cinnamon|09-19-2022|i2429793a|0.00|53|||0|b1997147a|15191552
p1180562a|33052013779204|The monogram murders|09-19-2022|i2118829a|0.00|4|||0|b1623066a|15192169
p1180646a|33052013279635|Lifetime the amazing numbers in animal lives|09-18-2022|i2072746a|0.00|53|||0|b1580340a|15189015
p1180646a|33052014712337|Hippopotamister|09-18-2022|i2200926a|0.00|53|||0|b1713738a|15188995
p1180646a|33052015207188|I need a hug|09-18-2022|i2318040a|0.00|53|||0|b1852592a|15189018
p1180646a|33052015517768|Cats : nature and nurture|09-18-2022|i2342611a|0.00|53||1|0|b1896878a|15188994
p1180646a|33052015583927|The bat|09-18-2022|i2364835a|0.00|53|||0|b1922357a|15189021
p1180646a|33052015617097|Grumpy monkey party time!|09-18-2022|i2375558a|0.00|53|||0|b1933307a|15188993
p1180646a|33052015712328|Remy Sneakers and the lost treasure|09-18-2022|i2292378a|0.00|53|||0|b1824067a|15189022
p1180646a|33052015781356|How far underground? : burrowing animals|09-18-2022|i2384093a|0.00|53|||0|b1945335a|15188988
p1180646a|33052015873229|Moose|09-18-2022|i2246239a|0.00|53|||0|b1787831a|15188991
p1180646a|33052016116859|How to find a bird|09-18-2022|i2380514a|0.00|53|||0|b1936577a|15189016
p1180646a|33052016184675|The Society of Distinguished Lemmings|09-18-2022|i2367543a|0.00|53|||0|b1924028a|15189012
p1180646a|33052016185094|Go get 'em, tiger!|09-18-2022|i2367593a|0.00|53|||0|b1923954a|15189009
p1180646a|33052016311344|We have a play date|09-18-2022|i2419211a|0.00|53|||0|b1986337a|15189005
p1180646a|33052016316418|Magic candies|09-18-2022|i2422439a|0.00|53|||0|b1987391a|15189003
p1180646a|33052016318208|My dog banana|09-18-2022|i2423759a|0.00|53|||0|b1988374a|15189019
p1180646a|33052016393276|The new friend|09-18-2022|i2429084a|0.00|53|||0|b1988188a|15188999
p1180646a|33052016397590|The Goody|09-18-2022|i2429522a|0.00|53|||0|b1994195a|15189013
