patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1159249a|33052016494652|The searcher|09-18-2022|i2389568a|0.00|4|||0|b1935390a|15188854
p1160703a|33052015135595|3 kings : Diddy, Dr. Dre, Jay Z, and hip-hop's multibillion-dollar revolution|09-17-2022|i2285269a|0.00|4|||0|b1814993a|15184602
p1160703a|33052016501662|A time for mercy|09-17-2022|i2390959a|0.00|4|||0|b1935398a|15184601
p1161015a|12400515146789mssp|The Norton Shakespeare. Volume 1, early plays and poems / Stephen Greenblatt, General Editor, Harvard University ; Walter Cohen, University of Michigan ; Suzanne Gossett, General Textual Editor, Loyola University Chicago (Emerita) ; Jean E. Howard, Columb|09-18-2022|i10168639a|0.00|22|||0|b10168639a|15187920
p1161015a|315260041242099engl|The little book of restorative justice / Howard Zehr.|09-18-2022|i13940628a|0.00|22|||0|b13940628a|15187916
p1161015a|315260041242179engl|The little book of circle processes : a new/old approach to peacemaking / Kay Pranis.|09-18-2022|i13940637a|0.00|22|||0|b13940637a|15187917
p1161015a|33052015052147|Birds, art, life : a year of observation|09-18-2022|i2233145a|0.00|4|||5|b1769495a|14829073
p1161015a|U1899102800839rgsp|The American West : a new interpretive history / Robert V. Hine & John Mack Faragher|09-18-2022|i1222968a|0.00|22|||0|b1222968a|15187921
p1161015a|U1899114214049rgsp|The little book of restorative discipline for schools : teaching responsibility, creating caring climates / Lorraine Stutzman Amstutz and Judy H. Mullet.|09-18-2022|i2932793a|0.00|22|||0|b2932793a|15187919
p1161015a|U1899114234649rgsp|The little book of race and restorative justice : black lives, healing, and US social transformation / Fania E. Davis.|09-18-2022|i2966921a|0.00|22|||0|b2966921a|15187918
p1161066a|33052013212305|Inferno [sound recording] : [a novel]|09-17-2022|i2052265a|0.00|4|||0|b1545977a|15186054
p1161066a|33052014878641|The unofficial Pokémon GO field guide|09-17-2022|i2226728a|0.00|53|||0|b1764347a|15186051
p1161066a|33052015233614|Rumple Buttercup : a story of bananas, belonging, and being yourself|09-17-2022|i2328445a|0.00|53|||0|b1886052a|15186052
p1161066a|33052015513288|Ash's quest : the essential handbook|09-17-2022|i2341355a|0.00|53|||0|b1894944a|15186053
p1161066a|33052016834972|Minecraft : Mobestiary|09-17-2022|i2271013a|0.00|53|||0|b1805881a|15186050
p1161188a|33052013583853|Curious George goes to a movie|09-17-2022|i2123455a|0.00|53|||0|b1115476a|15184330
p1161188a|33052014691796|Curious George|09-17-2022|i2194828a|0.00|53|||0|b1445291a|15184329
p1161188a|33052014710463|I didn't do it!|09-17-2022|i2200250a|0.00|53|||0|b1736708a|15184333
p1161188a|33052014713616|Luna and me : the true story of a girl who lived in a tree to save a forest|09-17-2022|i2201414a|0.00|53|||0|b1682610a|15184332
p1161188a|33052014715199|A kid's guide to keeping chickens|09-17-2022|i2201588a|0.00|53|||1|b1737302a|15087242
p1161188a|33052015523857|The Penderwicks at Point Mouette|09-17-2022|i2344643a|0.00|53|||1|b1855394a|15087243
p1161188a|33052015595855|Poppleton every day|09-17-2022|i2369083a|0.00|53|||2|b1930602a|14990091
p1161188a|33052015637046|The Boxcar children collection. Vol. 4 [sound recording] : three complete stories|09-17-2022|i2280274a|0.00|53|||1|b1810830a|15087238
p1161188a|33052015658273|Curious George feeds the animals|09-17-2022|i2288727a|0.00|53|||0|b1115474a|15184328
p1161188a|33052015781166|Catch that chicken! [read-along]|09-17-2022|i2383533a|0.00|53|||0|b1943976a|15184331
p1161188a|33052099785794|Charlotte's web [sound recording]|09-17-2022|i1833635a|0.00|53|||2|b1384477a|14990100
p1161295a|33052015010053|Dead weight : murder at Camp Bloom|09-18-2022|i2292213a|0.00|53|||1|b1819179a|15111587
p1161295a|33052015202890|Casey Jones|09-18-2022|i2314998a|0.00|53|||1|b1851769a|15111583
p1161295a|33052015257258|Pumpkinheads|09-18-2022|i2349756a|0.00|53|||1|b1902874a|15111577
p1161295a|33052015575204|The case of the missing adults!|09-18-2022|i2362367a|0.00|53|||1|b1920586a|15111569
p1161295a|33052015760749|Kerry and the knight of the forest|09-18-2022|i2384391a|0.00|53|||1|b1938747a|15111570
p1161295a|33052016551691|Cub|09-18-2022|i2402929a|0.00|53|||1|b1919022a|15111578
p1161295a|33052016636708|Garfield worldwide|09-18-2022|i2435520a|0.00|53|||1|b1613779a|15111572
p1161295a|33052016848386|Trickster : Native American tales : a graphic collection|09-18-2022|i2061516a|0.00|53|||1|b1477221a|15111568
p1161494a|33052014164190|The night fright|09-17-2022|i2197588a|0.00|53|||0|b1731025a|15184722
p1161494a|33052014164265|The extra-special helper|09-17-2022|i2197585a|0.00|53|||0|b1731028a|15184721
p1161494a|33052015756671|Yasmin the soccer star|09-17-2022|i2365904a|0.00|53|||0|b1923789a|15184723
p1161494a|33052015772926|Heidi Heckelbeck gets glasses|09-17-2022|i2380794a|0.00|53||1|0|b1531584a|15184718
p1161494a|33052016968044|Heidi Heckelbeck has a secret|09-17-2022|i2417445a|0.00|53|||0|b1517727a|15184720
p1161494a|33052016969042|Cupcake fix|09-17-2022|i2418463a|0.00|53|||0|b1987454a|15184719
p1162916a|R04150494799denv|Declutter like a mother : a guilt-free, no-stress way to transform your home and your life / Allie Casazza.|09-17-2022|i240730a|0.00|22|||2|b240730a|15116314
p1162916a|R05015801899lsvl|Let it be easy : simple actions to create an extraordinary life / Tolly Burkan.|09-17-2022|i1984708a|0.00|22|||0|b1984708a|15185585
p1163040a|33052012524288|HR for small business : an essential guide for managers, human resources professionals, and small business owners|09-18-2022|i2008523a|0.00|4|||1|b1528583a|15115988
p1164324a|U1810186217719uwyp|The last great game : Duke vs. Kentucky and the 2.1 seconds that changed basketball / Gene Wojciechowski.|09-17-2022|i3304949a|0.00|22|||0|b3304949a|15186766
p1164324a|U1860258989159dupp|The Wintringham mystery / Anthony Berkeley ; with an introduction by Tony Medawar.|09-17-2022|i11815826a|0.00|22|||0|b11815826a|15186765
p1164783a|33052013826823|Ms. Marvel. Vol. 1, No normal|09-17-2022|i2133883a|0.00|53|||0|b1664151a|15186622
p1164783a|33052015491469|Riverbound|09-17-2022|i2334940a|0.00|53|||0|b1889747a|15186620
p1164783a|33052015812185|My life as a billionaire|09-17-2022|i2405502a|0.00|53|||0|b1971533a|15186621
p1164783a|33052016859896|Swim team|09-17-2022|i2450983a|0.00|53||1|0|b2012018a|15186619
p1164977a|33052011358472|The great tours [DVD] : Ireland and Northern Ireland|09-18-2022|i2410696a|0.00|11|||2|b1975006a|15017309
p1164977a|33052012033421|One thousand gifts : a dare to live fully right where you are|09-18-2022|i1943416a|0.00|4|||1|b1493428a|15109786
p1164977a|33052014367637|iPhone : updated for iPhone 12 and iOS 14|09-18-2022|i2416121a|0.00|4|||6|b1983842a|14711289
p1164977a|33052016431639|The real Anthony Fauci : Bill Gates, big pharma, and the global war on democracy and public health|09-18-2022|i2438739a|0.00|4|||1|b1997754a|15109787
p1164977a|33052016744049|A shoe story / Jane L. Rosen.|09-18-2022|i2455131a|0.00|4|||0|b2008047a|15189633
p1164977a|33052016759740|My American life|09-18-2022|i2458966a|0.00|4||2|0|b2021081a|15189631
p1164977a|33052016802995|Recessional : the death of free speech and the cost of a free lunch|09-18-2022|i2446685a|0.00|4||1|0|b2009786a|15189632
p1164977a|330600134862419lmnt|A journal for Jordan [dvd] / produced by Todd Black, Jason Blumenthal, Michael B. Jordan, Steve Tisch, Denzel Washington ; written by Virgil Williams ; directed by Denzel Washington.|09-17-2022|i4682442a|0.00|21|||0|b4682442a|15231363
p1165133a|33052016219331|Untamed|09-17-2022|i2372926a|0.00|4||2|0|b1924945a|15185524
p1165133a|33052016781892|Atlas of the heart [large print] : mapping meaningful connection and the language of human experience|09-17-2022|i2441422a|0.00|4|1||0|b1997298a|15185523
p1165819a|33052014632980|Grain-free cookbook for beginners : your essential guide to living a grain-free lifestyle / Cheryl McColgan.|09-18-2022|i2454136a|0.00|4|||0|b2017677a|15189638
p1165819a|33052016435879|The great reset : Joe Biden and the rise of 21st century fascism|09-18-2022|i2441558a|0.00|4||1|2|b2002012a|15017316
p1165819a|33052016475370|iPhone for seniors in easy steps : covers all iPhones with iOS 14|09-18-2022|i2416851a|0.00|4|||0|b1983844a|15189640
p1165819a|33052016675508|Be joyful [sound recording] : 50 days to defeat the things that try to defeat you|09-18-2022|i2448868a|0.00|4|||1|b2012255a|15109793
p1166050a|33052014708590|The thank you book|09-18-2022|i2200014a|0.00|53|||0|b1710813a|15187679
p1166116a|33052016681977|Wrong place wrong time : a novel|09-17-2022|i2461457a|0.00|18||48|0|b2017551a|15232032
p1166259a|33052013594298|The Berenstain Bears and too much teasing|09-17-2022|i2122869a|0.00|53|||0|b1066150a|15185007
p1166259a|33052015253125|The Berenstain Bears and the in-crowd|09-17-2022|i2389189a|0.00|53|||0|b1069221a|15185004
p1166259a|33052015280334|LEGO life magazine.|09-17-2022|i2341422a|0.00|4|||0|b1785684a|15184994
p1166259a|33052015329875|Baby goes to market|09-17-2022|i2271056a|0.00|53|||0|b1805820a|15185002
p1166259a|33052015365564|I have a balloon|09-17-2022|i2273439a|0.00|53|||0|b1807336a|15185006
p1166259a|33052015549969|My friend uses a wheelchair|09-17-2022|i2352686a|0.00|53|||0|b1905887a|15185003
p1166259a|33052015551981|My name is Elmo|09-17-2022|i2353233a|0.00|53|||0|b1905462a|15184999
p1166259a|33052015583307|You are home with me|09-17-2022|i2364799a|0.00|53|||0|b1922302a|15184996
p1166259a|33052015600127|Spies and pies : the sound of IE|09-17-2022|i2381176a|0.00|53|||0|b1938370a|15185005
p1166259a|33052015758313|Build me a home|09-17-2022|i2369431a|0.00|53|||0|b1925879a|15185001
p1166259a|33052015777123|Baby night-night|09-17-2022|i2382459a|0.00|53|||0|b1934118a|15185000
p1166259a|33052015876156|Baby faces : a book of happy, silly, funny babies|09-17-2022|i2241545a|0.00|53|||0|b1690862a|15184997
p1166259a|33052015876743|Creep! Crawl!|09-17-2022|i2241860a|0.00|53|||0|b1784472a|15184998
p1166259a|33052016852248|Cricket.|09-17-2022|i2453055a|0.00|4|||0|b1146031a|15184995
p1167135a|33052016538086|Between sisters : a novel|09-18-2022|i2400047a|0.00|4||2|0|b1966827a|15188392
p1167165a|33052016638274|Mr. Putter & Tabby paint the porch|09-18-2022|i2435505a|0.00|25|||0|b2002321a|15081293
p1167165a|33052098043856|Mind and cosmos : why the materialist neo-Darwinian conception of nature is almost certainly false|09-17-2022|i2045132a|0.00|25|||0|b1547908a|15089232
p1167522a|33052012755627|Taunton's all new built-ins idea book|09-17-2022|i1992230a|0.00|4||1|1|b1519648a|15095577
p1167522a|33052012815447|Retire inspired : it's not an age, it's a financial number|09-17-2022|i2186903a|0.00|4|||1|b1700656a|15110461
p1167522a|33052012883932|Managing retirement wealth : an expert guide to personal portfolio management in good times and bad|09-17-2022|i1992517a|0.00|4|||1|b1520250a|15099226
p1167522a|33052013117660|Five trucks|09-17-2022|i2113053a|0.00|53|||1|b1623133a|15095578
p1167522a|33052013806395|Tools for survival : what you need to survive when you're on your own|09-17-2022|i2128331a|0.00|4|||1|b1629664a|15095579
p1167522a|33052014448718|The useful book : 201 life skills they used to teach in home ec and shop|09-17-2022|i2210607a|0.00|4||1|1|b1743603a|15099228
p1167522a|33052014500708|100 deadly skills : survival edition : the SEAL operative's guide to surviving in the wild and being prepared for any disaster|09-17-2022|i2226310a|0.00|4|||1|b1763352a|15095585
p1167522a|33052015060991|DIY solar projects : small projects to whole-home systems : tap into the sun|09-17-2022|i2236676a|0.00|4|||1|b1777248a|15095580
p1167522a|33052015085725|What they do with your money : how the financial system fails us and how to fix it|09-17-2022|i2243128a|0.00|4|||1|b1784333a|15099225
p1167522a|33052015112503|Tauton's built-ins idea book|09-17-2022|i2278157a|0.00|4|||1|b1810017a|15095581
p1167522a|33052015131347|The art of screen time : how your family can balance digital media and real life|09-17-2022|i2283471a|0.00|4|||1|b1814676a|15099036
p1167522a|33052015228887|When you're scared|09-17-2022|i2327036a|0.00|53|||1|b1883119a|15095587
p1167522a|33052015446059|The minimalist home : a room-by-room guide to a decluttered, refocused life|09-17-2022|i2321238a|0.00|4|||1|b1855474a|15155747
p1167522a|33052015776075|The tech solution : creating healthy habits for kids growing up in a digital world|09-17-2022|i2381973a|0.00|53|||1|b1936805a|15099037
p1167522a|33052016070957|Well : what we need to talk about when we talk about health|09-17-2022|i2361630a|0.00|4|||1|b1922041a|15099227
p1167522a|33052016143986|Jabari tries|09-17-2022|i2384017a|0.00|53|||1|b1942629a|15095582
p1167522a|33052016166367|Napkin finance : build your wealth in 30 seconds or less|09-17-2022|i2428029a|0.00|4|||6|b1918829a|14770682
p1167522a|33052016618920|I really needed this today : words to live by|09-17-2022|i2353755a|0.00|4|||5|b1898629a|14821810
p1167522a|33052095795003|First German at school|09-17-2022|i1448479a|0.00|53|||1|b1542574a|15095583
p1167522a|33052096524352|Life's journeys according to Mister Rogers : things to remember along the way|09-17-2022|i1572055a|0.00|4|||5|b1339703a|14821811
p1167522a|33052097908059|The luckiest one of all|09-17-2022|i1703035a|0.00|53|||1|b1013079a|15095584
p1167522a|33052098630843|Remodeling a basement : expert advice from start to finish|09-17-2022|i1757200a|0.00|4|||1|b1314498a|15095588
p1167769a|14400028530379mbap|Vertigo / Alfred J. Hitchcock Productions, Inc. and Paramount Pictures Corporation ; directed by Alfred Hitchcock ; screenplay by Alec Coppel and Samuel Taylor.|09-18-2022|i13223376a|0.00|21|||0|b13223376a|15235804
p1167769a|14400028532339mbap|North by Northwest / M-G-M presents ; written by Ernest Lehman ; directed by Alfred Hitchcock.|09-18-2022|i13223377a|0.00|21|||0|b13223377a|15235803
p1167769a|313930279884609arap|Star Trek Enterprise. Season one [videorecording] / Paramount Pictures ; created by Rick Berman & Brannon Braga ; executive producers, Rick Berman, Brannon Braga ; producers, Dawn Velazquez, Antoinette Stella, J.P. Farrell.|09-18-2022|i3458626a|0.00|21|||0|b3458626a|15235801
p1167769a|334550261343199hpld|Cary Grant : the vault collection, dramas.|09-18-2022|i2639967a|0.00|21|||0|b2639967a|15235805
p1168627a|33052010784256|Beowulf : a new verse translation|09-17-2022|i1921915a|0.00|4||1|0|b1357768a|15184123
p1170149a|33052014470225|Wonder boys : a novel|09-18-2022|i2216958a|0.00|4|||1|b1757402a|15125132
p1170149a|33052016816003|The case of the shoplifter's shoe|09-18-2022|i2449431a|0.00|4|||1|b2008913a|15125135
p1170149a|33052098479878|The final solution : a story of detection|09-18-2022|i1749445a|0.00|4|||1|b1326336a|15125131
p1171529a|33052016812184|Brotherhood|09-18-2022|i2447956a|0.00|4|||0|b2011009a|15187623
p1171895a|33052013952223|On the edge of the Dark Sea of Darkness : adventure, peril, lost jewels, and the fearsome toothy cows of Skree|09-17-2022|i2113873a|0.00|53|||0|b1550587a|15185235
p1171895a|33052014996609|Beasts made of night|09-17-2022|i2270816a|0.00|53|||0|b1797477a|15185232
p1171895a|33052016285878|Incredible rescue mission|09-17-2022|i2411173a|0.00|53|||0|b1976926a|15185230
p1171895a|33052016931752|The brides of Maracoor : a novel|09-17-2022|i2424663a|0.00|4|||0|b1983105a|15185234
p1173214a|33052011378207|The black phone [DVD]|09-17-2022|i2459130a|0.00|3||21|0|b2025411a|15229331
p1173339a|33052016306740|Fox tails. 03 : The giant ice cream mess|09-18-2022|i2416216a|0.00|53|||1|b1976305a|15141028
p1173339a|33052016662019|The princess in Black and the mermaid princess|09-18-2022|i2435804a|0.00|53|||1|b2001982a|15141021
p1173339a|33052016834568|The hen in the den : short vowel sounds|09-18-2022|i2450820a|0.00|53||1|1|b2016778a|15141025
p1173339a|33052098625306|On the go!|09-18-2022|i1855497a|0.00|53|||1|b1391525a|15141027
p1173631a|33052098434220|A mercy|09-17-2022|i1748136a|0.00|4|||1|b1427025a|15089038
p1174077a|33052015476254|The end of the myth : from the frontier to the wall in the mind of America|09-17-2022|i2325415a|0.00|4|||1|b1859477a|15118001
p1176216a|33052016651384|Junie B. Jones is a graduation girl  [read-along]|09-17-2022|i2436186a|0.00|53||1|0|b2002763a|15186290
p1176216a|33052098592779|Amber Brown is not a crayon|09-17-2022|i1822342a|0.00|53||1|0|b1445566a|15186316
p1176470a|33052094798958|Let us now praise famous men : three tenant families|09-18-2022|i1353670a|0.00|4|||0|b1212335a|15187909
p1176536a|33052011132786|Frozen [DVD]|09-17-2022|i2087695a|0.00|3|||1|b1609574a|15193863
p1176536a|33052011308865|The house with a clock in its walls [DVD]|09-17-2022|i2319295a|0.00|50|||1|b1858943a|15193866
p1176536a|33052011324771|Dumbo [DVD]|09-17-2022|i2341070a|0.00|50|||1|b1894220a|15193864
p1176536a|33052011337773|Frozen II|09-17-2022|i2363425a|0.00|50|||1|b1923078a|15193865
p1176536a|33052011348531|Chemistry [DVD] : mixtures, solutions, evaporation, distillation, chromatography|09-17-2022|i2386223a|0.00|50|||1|b1947706a|15193869
p1176536a|33052011355379|1st grade math. Telling and writing time. [DVD]|09-17-2022|i2403354a|0.00|50|||1|b1973509a|15193873
p1176536a|33052011361369|Luca [DVD]|09-17-2022|i2418771a|0.00|50|||1|b1988306a|15193868
p1176536a|33052011363506|World War II, the European theatre [DVD]|09-17-2022|i2423525a|0.00|50|||1|b1993789a|15193875
p1176536a|33052011369404|Encanto [DVD]|09-17-2022|i2437090a|0.00|50|||1|b2004711a|15193867
p1176536a|33052011370345|Dogs [DVD] : from gray wolf to man's best friend|09-17-2022|i2440084a|0.00|50|||1|b2008872a|15193874
p1176536a|33052097200721|Plant [DVD]|09-17-2022|i1642515a|0.00|50|||1|b1385005a|15193870
p1176536a|33052097726030|Kids love Spanish. v. 5, Colors and shapes [DVD].|09-17-2022|i1677921a|0.00|50|||1|b1401096a|15193872
p1176536a|33052097726527|Kids love Spanish. v. 3, Family [DVD].|09-17-2022|i1677924a|0.00|50|||1|b1401094a|15193871
p1177999a|330600077585309lmnt|Unto The Breach [Book /] John Ringo.|09-18-2022|i3164297a|0.00|22|||0|b3164297a|15187813
p1178557a|33052016731897|Understanding stocks|09-18-2022|i2451164a|0.00|4|||2|b2013552a|15051636
p1179101a|33052015091293|The sleep solution : why your sleep is broken and how to fix it|09-17-2022|i2244637a|0.00|4|||2|b1780893a|15051772
p1179796a|33052013123502|Weird but true! : ripped from the headlines: real-life stories you have to read to believe.|09-17-2022|i2107894a|0.00|53||1|0|b1621422a|15184313
p1179796a|33052014279071|On the ball|09-17-2022|i2185164a|0.00|53|||0|b1697051a|15184312
p1179796a|33052014676219|Don't throw it to Mo!|09-17-2022|i2190531a|0.00|53|||0|b1707609a|15184314
p1179796a|33052015843750|Unstoppable : how Jim Thorpe and the Carlisle Indian School defeated Army|09-17-2022|i2382684a|0.00|53|||0|b1943980a|15184311
p1180646a|33052013279635|Lifetime the amazing numbers in animal lives|09-18-2022|i2072746a|0.00|53|||0|b1580340a|15189015
p1180646a|33052014712337|Hippopotamister|09-18-2022|i2200926a|0.00|53|||0|b1713738a|15188995
p1180646a|33052015207188|I need a hug|09-18-2022|i2318040a|0.00|53|||0|b1852592a|15189018
p1180646a|33052015517768|Cats : nature and nurture|09-18-2022|i2342611a|0.00|53||1|0|b1896878a|15188994
p1180646a|33052015583927|The bat|09-18-2022|i2364835a|0.00|53|||0|b1922357a|15189021
p1180646a|33052015617097|Grumpy monkey party time!|09-18-2022|i2375558a|0.00|53|||0|b1933307a|15188993
p1180646a|33052015712328|Remy Sneakers and the lost treasure|09-18-2022|i2292378a|0.00|53|||0|b1824067a|15189022
p1180646a|33052015781356|How far underground? : burrowing animals|09-18-2022|i2384093a|0.00|53|||0|b1945335a|15188988
p1180646a|33052015873229|Moose|09-18-2022|i2246239a|0.00|53|||0|b1787831a|15188991
p1180646a|33052016116859|How to find a bird|09-18-2022|i2380514a|0.00|53|||0|b1936577a|15189016
p1180646a|33052016184675|The Society of Distinguished Lemmings|09-18-2022|i2367543a|0.00|53|||0|b1924028a|15189012
p1180646a|33052016185094|Go get 'em, tiger!|09-18-2022|i2367593a|0.00|53|||0|b1923954a|15189009
p1180646a|33052016311344|We have a play date|09-18-2022|i2419211a|0.00|53|||0|b1986337a|15189005
p1180646a|33052016316418|Magic candies|09-18-2022|i2422439a|0.00|53|||0|b1987391a|15189003
p1180646a|33052016318208|My dog banana|09-18-2022|i2423759a|0.00|53|||0|b1988374a|15189019
p1180646a|33052016393276|The new friend|09-18-2022|i2429084a|0.00|53|||0|b1988188a|15188999
p1180646a|33052016397590|The Goody|09-18-2022|i2429522a|0.00|53|||0|b1994195a|15189013
p1180646a|33052016400139|Nobody hugs a cactus|09-18-2022|i2430233a|0.00|53|||0|b1886772a|15189011
p1180646a|33052016420145|Goldilocks and just one bear|09-18-2022|i2436059a|0.00|53|||0|b1536945a|15189010
p1180646a|33052016433015|The book that did not want to be read|09-18-2022|i2438839a|0.00|53|||0|b2004829a|15189007
p1180646a|33052016470405|Never, not ever!|09-18-2022|i2415891a|0.00|53|||0|b1982046a|15189020
p1180646a|33052016567408|Rock by rock : the fantastical garden of Nek Chand|09-18-2022|i2406314a|0.00|6|||0|b1972842a|15188990
p1180646a|33052016575344|Masters of disguise:  Camouflaging creatures & magnificent mimics.|09-18-2022|i2408150a|0.00|53|||0|b1971462a|15188989
p1180646a|33052016671721|Grumpy monkey up all night|09-18-2022|i2446064a|0.00|53|||0|b1942796a|15188992
p1180646a|33052016672943|Yes you can, cow|09-18-2022|i2446791a|0.00|53|||0|b2015276a|15189004
p1180646a|33052016725980|Pete the cat's not so groovy day|09-18-2022|i2450072a|0.00|53|||0|b2011890a|15189000
p1180646a|33052016731715|Cher Ami : based on the World War I legend of the fearless pigeon|09-18-2022|i2451088a|0.00|53|||0|b2012112a|15189014
p1180646a|33052016777379|Hello, puddle!|09-18-2022|i2440655a|0.00|53|||0|b2005546a|15189002
p1180646a|33052016800296|The busy tree|09-18-2022|i2446159a|0.00|53||1|0|b1461959a|15188987
p1180646a|33052016816730|How big is the world?|09-18-2022|i2448316a|0.00|53|||0|b2011868a|15188998
p1180646a|33052016830434|Wonky Donkey's big surprise|09-18-2022|i2443843a|0.00|53|||0|b2011332a|15189006
p1180646a|33052016838239|Those darn squirrels fly south|09-18-2022|i2451859a|0.00|53|||0|b1545870a|15189017
p1180646a|33052016859219|There was an old scientist who swallowed a dinosaur!|09-18-2022|i2450915a|0.00|53|||0|b2011952a|15189008
p1180646a|33052016860589|Mako and Tiger : two not-so-friendly sharks / Scott Rothman.|09-18-2022|i2451221a|0.00|53|||0|b2011933a|15189001
p1180646a|33052016918536|Crowbar : the smartest bird in the world|09-18-2022|i2426965a|0.00|53|||0|b1992955a|15188996
p1180646a|33052016938468|Survivor tree|09-18-2022|i2423135a|0.00|53|||0|b1986385a|15188997
p1182237a|33052016107593|Die with zero : getting all you can from your money and your life|09-17-2022|i2378989a|0.00|4|||0|b1933424a|15184765
p1182486a|3432000012215292100|Find your people : building deep community in a lonely world / Jennie Allen.|09-18-2022|i239933a|0.00|22|||2|b239933a|15118326
p1182486a|R04114517899denv|Dark night of the soul / St. John of the Cross ; translated by E. Allison Peers ; from the critical edition of P. Silverio de Santa Teresa.|09-18-2022|i240481a|0.00|22|||2|b240481a|15118325
p1182634a|33052011375286|The Monkey King : Reborn [DVD] / written by Yunfei Wang, Xiaoyu Wu ; directed by Yunfei Wang|09-17-2022|i2451994a|0.00|3|1||0|b2018448a|15232843
p1182683a|33052016420533|Stolen focus : why you can't pay attention--and how to think deeply again|09-18-2022|i2435639a|0.00|4||6|0|b1997012a|15188204
p1182683a|33052016883169|Ask again yes : a novel|09-18-2022|i2340102a|0.00|4|||0|b1888686a|15188205
p1183595a|33052016120604|Squeeze me|09-18-2022|i2381744a|0.00|4|||0|b1931276a|15188002
p1184634a|33052010212746|Max & Ruby. Max and Ruby's snow plow [DVD]|09-18-2022|i1874003a|0.00|50|||0|b1463232a|15233711
p1184634a|33052011263789|Smurfs. The lost village [DVD]|09-18-2022|i2256686a|0.00|50|||0|b1796248a|15233710
p1184715a|33052012722965|Attack of the vampire weenies and other warped and creepy tales|09-17-2022|i1972276a|0.00|53|||0|b1505717a|15186826
p1184882a|33052013056132|The light princess|09-17-2022|i2092483a|0.00|53|||0|b1610573a|15186169
p1184882a|33052014475158|Prelude to foundation|09-17-2022|i2218714a|0.00|4|||0|b1462659a|15186171
p1185434a|33052012535235|Astray|09-17-2022|i2026791a|0.00|4|||0|b1531017a|15184494
p1185434a|33052015004445|The Great Santini|09-17-2022|i2289528a|0.00|4|||0|b1403773a|15184495
p1185434a|33052016947493|Harlem shuffle|09-17-2022|i2421682a|0.00|4||1|0|b1980701a|15184493
p1186265a|302144000110959cvld|The hero's guide to saving your kingdom / written by Christopher Healy ; with drawings by Todd Harris.|09-18-2022|i240959a|0.00|22|||2|b240959a|15119988
p1186265a|33052013388758|The seven sisters. Maia's story|09-18-2022|i2146624a|0.00|4|||6|b1663563a|14821304
p1186265a|33052016560312|The stolen prince of Cloudburst|09-18-2022|i2405044a|0.00|53|||6|b1968771a|14821301
p1186312a|33052012354058|The railway children|09-18-2022|i1972913a|0.00|53|||0|b1506503a|15189623
p1186312a|33052013475621|Planet of the lawn gnomes|09-18-2022|i2024432a|0.00|53|||0|b1537152a|15189624
p1186312a|33052014749966|Vampire breath|09-18-2022|i2322763a|0.00|53|||0|b1881970a|15189626
p1186312a|33052014750725|The five masks of Dr. Screem|09-18-2022|i2322773a|0.00|53|||0|b1881879a|15189627
p1186312a|33052014800389|The twits|09-18-2022|i2216887a|0.00|53|||0|b1142549a|15189625
p1186312a|33052015207931|I survived the attack of the grizzlies, 1967|09-18-2022|i2318129a|0.00|53|||0|b1850230a|15189628
p1186312a|33052015539978|A fashionable mystery|09-18-2022|i2350146a|0.00|53|||0|b1902346a|15189620
p1186312a|33052015841663|Thea Stilton and the prince's emerald|09-18-2022|i2375965a|0.00|53|||0|b1535264a|15189619
p1186312a|33052015850573|Thea Stilton and the rainforest rescue|09-18-2022|i2398076a|0.00|53|||0|b1965861a|15189622
p1186312a|33052015918594|Thea Stilton and the journey to the lion's den|09-18-2022|i2299635a|0.00|53|||0|b1834460a|15189621
p1186622a|33052014505707|The rough guide. Mexico.|09-18-2022|i2224536a|0.00|4|||0|b1763440a|15189037
p1186622a|33052016426548|Lonely planet Iceland.|09-18-2022|i2437828a|0.00|4|1||0|b1368977a|15189036
p1186622a|33052016434922|Lonely Planet the Netherlands.|09-18-2022|i2439271a|0.00|4|||0|b1920239a|15189035
p1186622a|33052016773410|Lonely Planet Berlin|09-18-2022|i2440064a|0.00|4|||0|b1883193a|15189038
p1187277a|33052016680581|Hellburner : a novel of the Oregon files|09-18-2022|i2461523a|0.00|18||2|0|b2015024a|15235130
p1187476a|33052015926407|Star Wars maker lab|09-17-2022|i2300600a|0.00|53||1|0|b1833939a|15186460
p1188039a|33052013102480|The children's book of virtues|09-17-2022|i2101683a|0.00|53|||0|b1066113a|15185654
p1188039a|33052013122348|James and the giant peach|09-17-2022|i2106635a|0.00|53|||0|b1268710a|15185657
p1188039a|33052014707329|Little Red Riding Hood|09-17-2022|i2199508a|0.00|53||1|0|b1166827a|15185651
p1188039a|33052014784310|The seven silly eaters|09-17-2022|i2211685a|0.00|53|||0|b1090960a|15185659
p1188039a|33052015155916|Take your time : a tale of Harriet, the Galapagos tortoise|09-17-2022|i2245097a|0.00|53|||0|b1781590a|15185655
p1188039a|33052015178355|The bears on Hemlock Mountain|09-17-2022|i2254824a|0.00|53|||0|b1789526a|15185661
p1188039a|33052015637061|The Boxcar children collection. Vol. 42 [sound recording] : three complete stories|09-17-2022|i2280276a|0.00|53|||0|b1810816a|15185658
p1188039a|33052015767421|Strawberry girl|09-17-2022|i2409343a|0.00|53|||0|b1977581a|15185662
