patron_no|item_barcode|title|due_date|item_no|money_owed|loan_rule|item_holds|bib_holds|renewals|bib_no|checkout_id
p1175400a|33052013760238|A bad case of tattle tongue|09-27-2022|i2119240a|0.00|53|||1|b1633913a|15135824
p1175400a|33052014215422|Pink or treat!|09-27-2022|i2173130a|0.00|53|||0|b1585648a|15213867
p1175400a|33052015170725|Silverlicious|09-27-2022|i2252702a|0.00|53|||0|b1489154a|15213865
p1175400a|33052015607718|Cat dog dog|09-27-2022|i2373770a|0.00|53|||0|b1928382a|15213868
p1175400a|33052016223879|Only the cat saw|09-27-2022|i2374664a|0.00|53|||0|b1931541a|15213866
p1175400a|33052016805774|If I built a school|09-27-2022|i2446938a|0.00|53|||0|b1896900a|15213864
p1175400a|33052016944862|The good, the bad, and the spooky|09-27-2022|i2421151a|0.00|53||1|0|b1987735a|15213863
p1175422a|R01900811609denv|Lieutenant nun : memoir of a Basque transvestite in the New World / Catalina de Erauso ; translated from the Spanish by Michele Stepto and Gabriel Stepto ; foreword by Marjorie Garber|09-27-2022|i242296a|0.00|22|||0|b242296a|15215399
p1175429a|33052016329767|Who took the cookies from the cookie jar?|09-27-2022|i2429698a|0.00|53|||1|b1994597a|15138309
p1175429a|33052016331953|Do-it-yourself day|09-27-2022|i2430751a|0.00|53|||0|b1996712a|15217479
p1175429a|33052016338503|Bling! : 100 fun facts about rocks and gems|09-27-2022|i2434259a|0.00|53|||3|b1999096a|14972191
p1175429a|33052016666523|Who dug this hole?|09-27-2022|i2442919a|0.00|53|1||1|b2008003a|15138310
p1175429a|33052016675318|Sunny days|09-27-2022|i2448514a|0.00|53|||0|b2011905a|15217477
p1175429a|33052016775100|Rumble and roar : sound around the world|09-27-2022|i2440275a|0.00|53|||1|b2004868a|15138318
p1175429a|33052016778385|The Montessori home : create a space for your child to thrive|09-27-2022|i2440909a|0.00|4|||1|b2005420a|15138317
p1175429a|33052016944037|I love you with all of my hearts|09-27-2022|i2422966a|0.00|53|||1|b1987472a|15138319
p1175429a|33052018008831|If I could ride a train|09-27-2022|i2454553a|0.00|53|||0|b2017428a|15217490
p1175429a|33052096693355|Selected poems & tales|09-27-2022|i1577504a|0.00|4|||0|b1351301a|15217491
p1175767a|33052010769042|The wave : in pursuit of the rogues, freaks, and giants of the ocean|09-26-2022|i1915304a|0.00|4|||2|b1478184a|15109207
p1175767a|33052012269041|Julie of the wolves|09-26-2022|i1947467a|0.00|53|||1|b1107401a|15194294
p1175767a|33052013574910|The woman who walked in sunshine|09-26-2022|i2175264a|0.00|4|||5|b1683727a|14909105
p1175767a|33052014042412|Who was Leonardo da Vinci?|09-26-2022|i2146126a|0.00|53|||1|b1418334a|15194298
p1175767a|33052014445987|Lost among the birds : accidentally finding myself in one very big year|09-26-2022|i2208900a|0.00|4|||2|b1747869a|15109210
p1175767a|33052015374236|The third wheel|09-26-2022|i2275048a|0.00|53|||1|b1530969a|15194303
p1175767a|33052015519038|Where the red fern grows [large print] : the story of two dogs and a boy|09-26-2022|i2344466a|0.00|53|||1|b1900359a|15194299
p1175767a|33052016159065|How not to get eaten by Ewoks : and other galactic survival skills|09-26-2022|i2357740a|0.00|53|||1|b1909604a|15194295
p1175767a|33052016185276|A season on the wind : inside the world of spring migration|09-26-2022|i2367342a|0.00|4|||2|b1924928a|15109208
p1175767a|33052016546907|Liftoff : Elon Musk and the desperate early days that launched SpaceX|09-26-2022|i2402517a|0.00|4|||5|b1965507a|14889100
p1175867a|33052016754303|Home so far away : a novel|09-27-2022|i2457062a|0.00|4|||0|b2018415a|15215433
p1175867a|33052016797302|A girl during the war : a novel|09-27-2022|i2445801a|0.00|4|||0|b2011138a|15215432
p1176470a|33052014435319|Who rules the world?|09-27-2022|i2205037a|0.00|4|||0|b1742783a|15214038
p1177214a|33052016250179|The summer I turned pretty|09-27-2022|i2455325a|0.00|53||15|0|b1454352a|15216480
p1177245a|33052013957941|Steelheart|09-27-2022|i2116445a|0.00|53||2|0|b1557115a|15215565
p1177245a|33052015086210|American Street|09-27-2022|i2243448a|0.00|53|||0|b1778038a|15215568
p1177245a|33052015302872|The eye of minds|09-27-2022|i2262027a|0.00|53|||0|b1591530a|15215566
p1177245a|33052016147409|The Midnight Library|09-27-2022|i2385003a|0.00|4||14|0|b1935584a|15215564
p1177245a|33052016956692|Last night at the Telegraph Club|09-27-2022|i2419315a|0.00|53||4|0|b1961846a|15215567
p1178101a|33052010260604|Traveling with pomegranates : a mother-daughter story|09-27-2022|i1861122a|0.00|4|||1|b1453516a|15151128
p1178101a|33052014472866|The mermaid chair|09-27-2022|i2218027a|0.00|4|||1|b1335266a|15151130
p1178101a|33052016545537|Between two kingdoms : a memoir of a life interrupted|09-27-2022|i2401563a|0.00|4||1|1|b1964879a|15151129
p1178122a|33052012861284|Utopia|09-27-2022|i2217152a|0.00|4|||0|b1356739a|15214436
p1178122a|33052099660880|How to enjoy Shakespeare|09-27-2022|i1804918a|0.00|4|||1|b1355874a|15150578
p1178271a|33052010615641|Black and white rabbit's ABC|09-27-2022|i2328147a|0.00|53|||0|b1476301a|15214091
p1178271a|33052012931939|Be careful, Kangaroo!|09-27-2022|i1999476a|0.00|53|||0|b1355590a|15214092
p1178271a|33052013084332|What happens in fall?|09-27-2022|i2099615a|0.00|53|||0|b1617513a|15214083
p1178271a|33052014719225|Little Puffin's first flight|09-27-2022|i2203730a|0.00|53|||0|b1731216a|15214079
p1178271a|33052015171731|Hand, hand, fingers, thumb|09-27-2022|i2253149a|0.00|53|||0|b1167143a|15214096
p1178271a|33052015334792|One red button|09-27-2022|i2272397a|0.00|53|||0|b1803737a|15214082
p1178271a|33052015380670|Pip sits|09-27-2022|i2277212a|0.00|53|||0|b1807054a|15214097
p1178271a|33052015546239|The reader|09-27-2022|i2351866a|0.00|53|||0|b1904470a|15214081
p1178271a|33052015591201|Peppa Pig : Doctors to the rescue|09-27-2022|i2366930a|0.00|53|||0|b1919623a|15214094
p1178271a|33052015622857|Frog log|09-27-2022|i2380414a|0.00|53|||0|b1937967a|15214093
p1178271a|33052015699459|Baby's first words|09-27-2022|i2295880a|0.00|53|||0|b1820009a|15214077
p1178271a|33052015757463|What words|09-27-2022|i2365786a|0.00|53|||0|b1923680a|15214090
p1178271a|33052015772025|Curious about mammals|09-27-2022|i2380633a|0.00|53|||0|b1936570a|15214086
p1178271a|33052015795034|Festival of colors|09-27-2022|i2396525a|0.00|53|||0|b1955813a|15214085
p1178271a|33052015843479|Baby kangaroos|09-27-2022|i2391049a|0.00|53|||0|b1951486a|15214087
p1178271a|33052015851076|I take turns|09-27-2022|i2397774a|0.00|53|||0|b1965306a|15214084
p1178271a|33052016341804|Fall weather|09-27-2022|i2396259a|0.00|53||1|0|b1963855a|15214089
p1178271a|33052016341853|Fall adventures|09-27-2022|i2396255a|0.00|53|||0|b1963858a|15214088
p1178271a|33052016440598|Now that night is near|09-27-2022|i2410288a|0.00|53|||0|b1975049a|15214080
p1178271a|33052016445613|The sleep over and other stories|09-27-2022|i2410826a|0.00|53|||0|b1976868a|15214076
p1178271a|33052016836118|Excuse me!|09-27-2022|i2448551a|0.00|53|||0|b1297945a|15214078
p1178271a|33052016837272|Crazy about birds|09-27-2022|i2459351a|0.00|53|||0|b2023866a|15214075
p1178271a|33052018005027|Pony problems|09-27-2022|i2455957a|0.00|53|||0|b1418436a|15214095
p1179087a|33052011369669|King Richard [DVD]|09-27-2022|i2437105a|0.00|3||2|1|b2004709a|15251967
p1179087a|33052015731286|Everybody Cut Loose Teen Musicals. Movie collection [DVD] : binge watch set.|09-27-2022|i2356088a|0.00|3|||1|b1909257a|15237068
p1179087a|33052015973144|The lost boys [DVD]|09-27-2022|i2303868a|0.00|3||1|1|b1839328a|15237071
p1180044a|33052013474723|The big Halloween scare|09-26-2022|i2024220a|0.00|15|||0|b1536541a|15259728
p1180044a|33052013910270|Scooby-Doo and the witching hour|09-26-2022|i2026876a|0.00|15|||0|b1537325a|15259730
p1180044a|33052014198461|A short history of Halloween|09-26-2022|i2171919a|0.00|15|||0|b1695098a|15259731
p1180044a|33052014215547|The haunted Halloween party|09-26-2022|i2173142a|0.00|15|||0|b1537272a|15259729
p1180044a|33052014219101|Kooky Halloween jokes to tickle your funny bone|09-26-2022|i2175615a|0.00|15|||0|b1695110a|15259732
p1180044a|33052016318331|The secret Halloween costume|09-26-2022|i2423772a|0.00|38|||0|b1987884a|15259733
p1180910a|33052011077205|The Berenstain Bears. Spooky stories [DVD]|09-27-2022|i2022793a|0.00|50|||0|b1536721a|15262906
p1180910a|33052098777479|Pooh's heffalump halloween movie [DVD].|09-27-2022|i1796061a|0.00|50|||0|b1354558a|15262905
p1181487a|33052015175575|Prisoners of the sun|09-26-2022|i2254144a|0.00|53|||1|b1230115a|15145404
p1181487a|33052015223888|Grand Canyon grab|09-26-2022|i2325676a|0.00|53|||1|b1882973a|15145402
p1181487a|33052015242706|The history of Porsches|09-26-2022|i2329087a|0.00|53|||1|b1887070a|15145398
p1181487a|33052015255989|Adventures of Fancy Nancy|09-26-2022|i2341478a|0.00|53|||1|b1897314a|15145401
p1181487a|33052015321088|Paddington at the barber shop|09-26-2022|i2267942a|0.00|53|||1|b1799923a|15145408
p1181487a|33052015364245|Who was J. R. R. Tolkien?|09-26-2022|i2275652a|0.00|53|||1|b1806653a|15145397
p1181487a|33052015588074|The castle crime|09-26-2022|i2368348a|0.00|53|||1|b1623130a|15145406
p1181487a|33052016337745|Cold War correspondent : a Korean War tale|09-26-2022|i2435350a|0.00|53|||1|b2002119a|15145407
p1181487a|33052016975833|J. R. R. Tolkien : epic fantasy author|09-26-2022|i2428480a|0.00|53|||1|b1996455a|15145399
p1181487a|33052018005464|The runaway racehorse|09-26-2022|i2456954a|0.00|53|||1|b1291267a|15145405
p1181487a|33052099018154|Porsche high-performance driving handbook|09-26-2022|i1733540a|0.00|4|||1|b1431660a|15145400
p1181581a|33052012650612|The complete idiot's guide to world religions|09-27-2022|i2015789a|0.00|25|||0|b1532414a|15107481
p1182906a|33052010404384|The Titan's curse [sound recording]|09-26-2022|i1881217a|0.00|53|||5|b1394157a|14849239
p1182906a|33052015459714|Deliver us from evil|09-26-2022|i2324456a|0.00|4|||3|b1882186a|14949562
p1182906a|33052016110241|The silent wife : a novel|09-26-2022|i2378914a|0.00|4|||3|b1927250a|15009547
p1182906a|33052016429377|Afraid|09-26-2022|i2438053a|0.00|4|||3|b2002172a|14949565
p1182983a|12400522346989mssp|Back from the dead / Halestorm.|09-27-2022|i14371659a|0.00|21|||0|b14371659a|15265995
p1183695a|33052011355148|Des [DVD]|09-27-2022|i2403252a|0.00|3|||1|b1967934a|15219209
p1183695a|33052011374677|Catch the fair one [DVD]|09-27-2022|i2450429a|0.00|3|||2|b2017570a|15195654
p1184419a|33052011321645|Addiction [DVD]|09-27-2022|i2335835a|0.00|3|||0|b1891214a|15264872
p1184419a|33052011360478|Found [DVD]|09-27-2022|i2415344a|0.00|3|||0|b1984608a|15264870
p1184419a|33052011366335|One night in Miami... [DVD]|09-27-2022|i2431154a|0.00|3|||0|b1998977a|15264871
p1186399a|33052015118104|With the end in mind : dying, death, and wisdom in an age of denial|09-27-2022|i2280416a|0.00|4|||4|b1812456a|14935843
p1186399a|33052016208391|Tomoko Fuses's origami art : works by a modern master|09-27-2022|i2375789a|0.00|4|||4|b1933478a|14937876
p1186512a|33052016188023|Rocco's keto comfort food diet : eat the food you miss and still lose up to a pound a day|09-27-2022|i2365027a|0.00|4|||2|b1922695a|15102775
p1186512a|33052016615108|Morning glory on the vine : early songs & drawings|09-27-2022|i2351084a|0.00|4|||1|b1896521a|15165254
p1186512a|33052016778104|French braid|09-27-2022|i2441134a|0.00|4||4|1|b1997879a|15165253
p1186512a|33052016895585|The keto for one cookbook : 100 delicious make-ahead, make-fast meals for one (or two) that make low-carb simple and easy|09-27-2022|i2332697a|0.00|4|||2|b1885465a|15102776
p1186512a|33052016921001|Beautiful country : a memoir|09-27-2022|i2425774a|0.00|4||1|1|b1983765a|15155050
p1186512a|33052097882759|Girls like us : Carole King, Joni Mitchell, and Carly Simon--and the journey of a generation|09-27-2022|i1700598a|0.00|4|||1|b1408038a|15155048
p1186714a|33052015453451|Cultured : how ancient foods can feed our microbiome|09-27-2022|i2322901a|0.00|4|||0|b1859778a|15215102
p1186714a|33052015531124|Winning your blood sugar battle : how to prevent and control Type 2 diabetes|09-27-2022|i2352927a|0.00|4|||0|b1905990a|15215101
p1186714a|33052016765176|The metaverse : and how it will revolutionize everything|09-27-2022|i2460313a|0.00|4||4|0|b2013329a|15215103
p1187395a|33052015796750|The clean, green rescue!|09-27-2022|i2397452a|0.00|53|||1|b1955740a|15142673
p1187651a|33052014630943|November 9 [large print] : a novel|09-27-2022|i2451491a|0.00|4|14|14|0|b2014994a|15214785
p1188039a|33052098771308|It's the Great Pumpkin, Charlie Brown [DVD]|09-27-2022|i1808357a|0.00|50|||0|b1424978a|15264343
p1188378a|33052011117282|Franklin. Franklin's reading club [DVD].|09-27-2022|i2075638a|0.00|50|||1|b1594505a|15241910
p1188378a|33052011120195|Tarzan [DVD]|09-27-2022|i2077846a|0.00|50|||1|b1362628a|15241911
p1188378a|33052011196211|The fox and the hound [DVD].|09-27-2022|i2168196a|0.00|50|||1|b1694347a|15241916
p1188378a|33052011245745|The BFG [DVD]|09-27-2022|i2229401a|0.00|50|||1|b1769071a|15241909
p1188378a|33052011254978|Long way North [DVD] = Tout en haut du monde|09-27-2022|i2241777a|0.00|50|||1|b1785678a|15241915
p1188378a|33052011315308|Green book|09-27-2022|i2325764a|0.00|3|||1|b1885051a|15241914
p1188378a|33052011342450|Birds of prey [DVD] : and the fantabulous emancipation of one Harley Quinn|09-27-2022|i2369674a|0.00|3|||1|b1931454a|15241912
p1188378a|33052011348903|The breadwinner|09-27-2022|i2387753a|0.00|3|||1|b1949387a|15241913
p1188975a|33052016423818|City of the dead|09-27-2022|i2437124a|24.30|4|1||1|b1995705a|15137932
p1189084a|33052015399704|Demon slayer. 2. It was you|09-27-2022|i2311699a|0.00|53||1|0|b1847626a|15216344
p1189243a|33052016727945|Potiphar's wife : a novel|09-27-2022|i2450698a|0.00|4|||0|b2007705a|15213301
p1189553a|312770157109889arrp|Haunted waters / Jerry B. Jenkins, Chris Fabry ; [photographs by Brian Macdonald].|09-26-2022|i2213207a|0.00|22|||2|b2213207a|15147243
p1190146a|33052096747474|Indians of the Plains|09-26-2022|i1587701a|0.00|4|||2|b1057079a|15068186
p1190294a|33052012847135|Secret Avengers|09-27-2022|i2100938a|0.00|53|||0|b1551306a|15214702
p1190294a|33052013522596|Supergirl. Vol. 1, The girl of steel|09-27-2022|i2188368a|0.00|53|||0|b1709330a|15214704
p1190294a|33052013850799|Infinity|09-27-2022|i2141170a|0.00|53|||0|b1671180a|15214705
p1190294a|33052016394308|Catwoman. Soulstealer : the graphic novel|09-27-2022|i2428994a|0.00|53|||0|b1994615a|15214703
p1190654a|33052016453997|The plot|09-27-2022|i2413015a|0.00|4||4|0|b1970978a|15216282
p1190971a|33052015719521|The mysterious Benedict Society|09-27-2022|i2295118a|0.00|53||1|4|b1385942a|14954940
p1190998a|33052012027852|Inside of a dog : what dogs see, smell, and know|09-27-2022|i1940144a|0.00|4|||0|b1460133a|15217500
p1190998a|33052016944177|How to hold animals|09-27-2022|i2422737a|0.00|4|||0|b1990109a|15217498
p1192091a|33052016732853|The summer place : a novel|09-27-2022|i2451731a|25.40|18||5|0|b2005481a|15266013
p1192091a|33052016764054|An immense world : how animal senses reveal the hidden realms around us / Ed Yong.|09-27-2022|i2460627a|25.40|18||32|0|b2011093a|15266014
p1192626a|33052013388717|Find the good : unexpected life lessons from a small-town obituary writer|09-27-2022|i2146630a|0.00|4|||5|b1672655a|14859793
p1192626a|33052013501707|Thing explainer : complicated stuff in simple words|09-27-2022|i2181071a|0.00|4|||1|b1699504a|15146385
p1192626a|33052013533395|The Dust that falls from dreams|09-27-2022|i2162353a|0.00|4|||2|b1686359a|15066632
p1192626a|33052014798187|The boxcar children|09-27-2022|i2216061a|0.00|53|||1|b1399516a|15135270
p1192626a|33052014970885|The abolition of man, or, Reflections on education with special reference to the teaching of English in the upper forms of schools|09-27-2022|i2263613a|0.00|4|||5|b1421105a|14859791
p1192626a|33052015445721|Playing with fire : financial independence retire early : how far would you go for financial freedom?|09-27-2022|i2321547a|0.00|4|||2|b1859509a|15072431
p1192626a|33052015505458|Pay attention, Carter Jones [large print]|09-27-2022|i2339922a|0.00|53|||5|b1896359a|14847075
p1192626a|33052016111462|False alarm : how climate change panic costs us trillions, hurts the poor, and fails to fix the planet|09-27-2022|i2379324a|0.00|4|||2|b1935916a|15072430
p1192626a|33052016129035|Ten global trends every smart person should know : and many others you will find interesting|09-27-2022|i2384264a|0.00|4||1|1|b1924938a|15136031
p1192626a|33052016452841|The maidens|09-27-2022|i2413102a|0.00|4|||2|b1969687a|15068083
p1192626a|33052016466866|Books promiscuously read : reading as a way of life|09-27-2022|i2415571a|0.00|4|||4|b1979930a|14933737
p1192626a|33052016519045|In search of wisdom : life-changing truths in the Book of Proverbs|09-27-2022|i2397346a|0.00|4|||1|b1954486a|15136473
p1192626a|33052096523149|Teaching 4- to 8-year-olds : literacy, math, multiculturalism, and classroom community|09-27-2022|i1569687a|0.00|4|||5|b1338960a|14874167
p1192626a|33052096524345|Life's journeys according to Mister Rogers : things to remember along the way|09-27-2022|i1572054a|0.00|4|||5|b1339703a|14859792
p1192732a|33052011257963|Snow White and the Seven Dwarfs|09-27-2022|i2245524a|0.00|50|||0|b1787727a|15263753
p1192732a|33052011262666|Curious George. Fun with friends [DVD]|09-27-2022|i2255050a|0.00|50|||0|b1794574a|15263751
p1192732a|33052011271089|Scooby-Doo! and the creepy carnival [DVD].|09-27-2022|i2266098a|0.00|50|||0|b1802825a|15263752
p1193772a|33052015310339|Junie B., first grader : cheater pants|09-27-2022|i2264030a|0.00|53||1|4|b1290432a|15011986
p1193791a|33052015418843|Hiking Grand Staircase-Escalante & the Glen Canyon region : a guide to the best hiking adventures in southern Utah|09-27-2022|i2306453a|0.00|4|||1|b1843779a|15153016
p1194250a|33052011179415|Cake [DVD].|09-26-2022|i2143000a|0.00|3|||3|b1673476a|15194918
p1194250a|33052011348283|The assistant [DVD]|09-26-2022|i2385629a|0.00|3|||3|b1945983a|15194917
p1195401a|33052015583273|DK Merriam-Webster children's dictionary.|09-27-2022|i2364760a|0.00|53|||0|b1922398a|15215153
p1195401a|33052016289052|Verity Fairy and Sleeping Beauty|09-27-2022|i2412560a|0.00|53|||0|b1978123a|15215150
p1195401a|33052016321442|Verity Fairy and Rapunzel|09-27-2022|i2425340a|0.00|53|||0|b1988260a|15215152
p1195401a|33052016462634|Verity fairy and Snow White|09-27-2022|i2414537a|0.00|53|||0|b1978195a|15215151
p1195401a|33052016654305|How to be a genius|09-27-2022|i2438294a|0.00|53|||0|b2002517a|15215154
p1196006a|33052012476687|The answer to the riddle is me : a memoir of amnesia|09-27-2022|i2084365a|0.00|4|||0|b1598414a|15216151
p1196006a|33052015939459|Factfulness : ten reasons we're wrong about the world--and why things are better than you think|09-27-2022|i2306534a|0.00|4|||0|b1815675a|15216153
p1196006a|33052016751085|A lady's guide to fortune-hunting|09-27-2022|i2456649a|0.00|4||2|0|b2013473a|15216152
p1196997a|33052016175608|The nightingale|09-27-2022|i2361926a|0.00|4||4|0|b1634557a|15214508
p1197161a|33052014508693|The edge of nowhere|09-27-2022|i2225809a|0.00|53|||2|b1532648a|15089842
p1197161a|33052016931042|The Hatak witches|09-27-2022|i2424210a|0.00|4|||2|b1990659a|15089843
p1198571a|33052016836167|Dappled apples|09-26-2022|i2448532a|0.00|38||1|0|b1246970a|15261333
p1198571a|33052096217478|Apples and pumpkins|09-26-2022|i1546402a|0.00|38|||0|b1325472a|15261336
p1198589a|33052014349551|When they call you a terrorist : a Black Lives Matter memoir|09-27-2022|i2377974a|0.00|4|||1|b1811367a|15139130
p1198634a|33052014869541|It's the Great Pumpkin, Charlie Brown|09-27-2022|i2223223a|0.00|38|||0|b1762671a|15265172
p1198657a|33052016803548|The Agathas|09-26-2022|i2446271a|0.00|53||1|3|b2008697a|15042303
p1198971a|33052015770441|The groovy playdate|09-27-2022|i2379845a|0.00|53|||6|b1824162a|14804747
p1199472a|33052016430987|The fell|09-27-2022|i2438352a|0.00|4|||0|b1997878a|15215052
p1201331a|33052013594744|Big dog--- little dog|09-27-2022|i2125800a|0.00|53|||0|b1387137a|15217427
p1201331a|33052013722436|This moose belongs to me|09-27-2022|i2032211a|0.00|53|||0|b1538810a|15217430
p1201331a|33052014286555|Surf's up|09-27-2022|i2188600a|0.00|53|||0|b1702897a|15217433
p1201331a|33052014754511|Where's Spot?|09-27-2022|i2204570a|0.00|53|||0|b1039547a|15217426
p1201331a|33052015228184|The second sky|09-27-2022|i2326903a|0.00|53|||0|b1883009a|15217429
p1201331a|33052015497730|Even more parts : idioms from head to toe|09-27-2022|i2336951a|0.00|53|||0|b1893689a|15217434
p1201331a|33052015640610|Clifford's spring clean-up|09-27-2022|i2281934a|0.00|53|||0|b1812254a|15217436
p1201331a|33052015915699|Let's go to the farm!|09-27-2022|i2297869a|0.00|53|||0|b1833050a|15217428
p1201331a|33052016503973|Llama Llama loose tooth drama|09-27-2022|i2392015a|0.00|53|||0|b1950048a|15217425
p1201331a|33052016528459|Bunnies on the bus|09-27-2022|i2395329a|0.00|53|||0|b1933195a|15217432
p1201331a|33052016642623|Unicorns are the worst|09-27-2022|i2385335a|0.00|53|||0|b1943006a|15217424
p1201331a|33052016857510|Cinderella|09-27-2022|i2449624a|0.00|53|||0|b1815804a|15217435
p1201331a|33052016858138|Coco|09-27-2022|i2449692a|0.00|53|||0|b2013804a|15217431
p1201682a|33052016941736|Lord of chaos|09-27-2022|i2422127a|0.00|4|||0|b1988487a|15213752
p1201718a|33052010272583|Rainwater|09-27-2022|i1864895a|0.00|4|||0|b1455857a|15214422
p1201837a|33052012599397|I could chew on this : and other poems by dogs|09-27-2022|i2061641a|0.00|4|||0|b1553339a|15214604
p1201837a|33052014468120|The hating game|09-27-2022|i2216649a|0.00|4||2|0|b1750137a|15214602
p1201837a|33052014624490|Butterfly sisters|09-27-2022|i2440996a|0.00|4|||0|b2007677a|15214600
p1201837a|33052016140594|Spoiler alert : a novel|09-27-2022|i2387043a|0.00|4|||0|b1942570a|15214596
p1201837a|33052016778468|Savvy Sheldon feels good as hell|09-27-2022|i2440777a|0.00|4||1|0|b2004951a|15214601
p1202343a|12200065866809mgcp|Hunter x Hunter. Volume 27 / story and art by Yoshihiro Togashi ; English adaptation and translation by Lillian Olsen.|09-27-2022|i13706282a|0.00|22|||0|b13706282a|15265039
p1202674a|11353069049jcpp|In every tiny grain of sand : a child's book of prayers and praise / collected by Reeve Lindbergh ; illustrated by Christine Davenier ... [et al.].|09-27-2022|i2435283a|0.00|22|||2|b2435283a|15158470
p1202674a|R02261031539denv|Leonardo, beautiful dreamer / Robert Byrd|09-27-2022|i241521a|0.00|22|||2|b241521a|15158469
p1203338a|33052016304794|Black ice [sound recording] : a thriller|09-26-2022|i2414490a|0.00|4|||1|b1972135a|15147261
p1203361a|33052014150199|Tacky and the haunted igloo|09-26-2022|i2164717a|0.00|38|||0|b1689430a|15262068
p1203361a|33052096206703|The boo flu : b a scary godmother story|09-26-2022|i1542231a|0.00|38|||0|b1322370a|15262067
p1204156a|33052014417275|River of darkness : Francisco Orellana's legendary voyage of death and discovery down the Amazon|09-26-2022|i2200471a|190.00|4|||4|b1736669a|14922138
p1204156a|U1820051568569culp|The bilingual courtroom : court interpreters in the judicial process / Susan Berk-Seligson|09-26-2022|i1081733a|190.00|22|||2|b1081733a|15141169
p1204156a|U1840241242249csup|The bilingual courtroom : court interpreters in the judicial process : with a new chapter / Susan Berk-Seligson.|09-26-2022|i6897997a|190.00|22|||2|b6897997a|15141168
p1204156a|U1860249950739dupp|Fundamentals of court interpretation : theory, policy, and practice / Roseann Dueñas González, Victoria F. Vásquez, Holly Mikkelson|09-26-2022|i6156444a|190.00|22|||2|b6156444a|15141170
p1204333a|33052015075817|The first forty days : the essential art of nourishing the new mother|09-27-2022|i2240351a|0.00|4||2|0|b1781876a|15217044
p1204930a|33052016475321|Razorblade tears|09-27-2022|i2417253a|0.00|4||3|0|b1977363a|15216794
p1205141a|33052015478219|The Black Witch|09-27-2022|i2326031a|0.00|53||1|0|b1882740a|15216595
p1205220a|33052010814335|Waterwise plants for sustainable gardens : 200 drought-tolerant choices for all climates|09-27-2022|i1988425a|0.00|4||2|1|b1519021a|15171852
p1205333a|33052016924724|Love, chai, and other four-letter words|09-27-2022|i2427350a|0.00|4|||0|b1993836a|15216614
p1205816a|33052010378471|Joni : an unforgettable story|09-27-2022|i1872512a|0.00|25|||0|b1462215a|15077127
p1206628a|33052016755342|The 6:20 man|09-27-2022|i2456852a|0.00|18||52|0|b2009481a|15263235
p1207757a|33052016250088|It's not summer without you / Jenny Han.|09-27-2022|i2455345a|0.00|53||1|0|b2021243a|15216766
p1207757a|33052016814990|The whole body reset : your weight-loss plan for a flat belly, optimum health and a body you'll love - at midlife and beyond|09-27-2022|i2448088a|0.00|4||3|0|b2005746a|15216767
p1207929a|33052015423223|Pachinko|09-27-2022|i2309073a|0.00|4|3|3|0|b1771242a|15215846
p1209402a|33052013053923|What Katy did|09-27-2022|i2091547a|0.00|53|||1|b1610274a|15139226
p1209402a|33052014359626|Golden Gate|09-27-2022|i2401307a|0.00|53|||0|b1968622a|15215236
p1209402a|33052014628087|I want to be a teacher|09-27-2022|i2445933a|0.00|53|||2|b1955821a|15057965
p1209402a|33052015190160|The lion, the witch and the wardrobe|09-27-2022|i2258026a|0.00|53||1|0|b1662682a|15215237
p1209402a|33052015534128|The Golden Fleece : and the heroes who lived before Achilles|09-27-2022|i2347586a|0.00|53||1|1|b1899352a|15139228
p1209402a|33052015897392|Fox in socks|09-27-2022|i2247924a|0.00|53|||2|b1013924a|15057963
p1209402a|33052016411417|Pride and prejudice|09-27-2022|i2432829a|0.00|4|||1|b1410072a|15145539
p1209597a|33052016754105|Eye of the sh*t storm|09-27-2022|i2457150a|0.00|4|||1|b2018413a|15152636
p1210025a|33052014868675|Precious and Grace [sound recording]|09-26-2022|i2227355a|0.00|4|||2|b1762254a|15046648
p1210025a|33052015491741|The Department of Sensitive Crimes [sound recording]|09-26-2022|i2334905a|0.00|4|||2|b1889062a|15046647
p1210025a|33052016631774|Never [sound recording]|09-26-2022|i2432243a|0.00|4|||2|b1985629a|15046649
p1210480a|33052012370773|Clifford's field day|09-27-2022|i1996589a|0.00|53|||1|b1524368a|15172198
p1210480a|33052014197158|The snowman and the snowdog / |09-27-2022|i2171584a|0.00|53|||0|b1689424a|15216157
p1211223a|33052016749360|Meant to be : a novel|09-27-2022|i2455575a|0.00|18||14|0|b2004946a|15263669
p1211498a|33052014480497|Awakening joy for kids|09-26-2022|i2219915a|0.00|4|||2|b1759859a|15136101
p1211498a|33052014609939|Why we sleep : unlocking the power of sleep and dreams|09-26-2022|i2274078a|0.00|4|||2|b1803664a|15136192
p1211498a|33052014625521|The 14-day new keto cleanse : lose up to 15 pounds in 2 weeks with delicious meals and low-sugar smoothies|09-26-2022|i2443805a|0.00|4||1|2|b2009752a|15136097
p1211498a|33052015778188|Fancy friends|09-26-2022|i2382876a|0.00|53|||2|b1938718a|15136089
p1211498a|33052015800404|Minecraft|09-26-2022|i2392508a|0.00|53|||2|b1925001a|15136093
p1211498a|33052015815485|Under my tree|09-26-2022|i2407079a|0.00|53|||2|b1972911a|15136105
p1211498a|33052015845466|Grime and punishment|09-26-2022|i2389029a|0.00|53|||4|b1949885a|15002541
